# First_column    Converted_second_column
300.0    -0.086037
310.0    -0.101558
320.0    -0.117426
330.0    -0.133632
340.0    -0.150167
350.0    -0.167023
360.0    -0.184191
370.0    -0.201664
380.0    -0.219434
390.0    -0.237494
400.0    -0.255838
410.0    -0.274458
420.0    -0.293349
430.0    -0.312505
440.0    -0.331920
450.0    -0.351588
460.0    -0.371505
470.0    -0.391665
480.0    -0.412063
490.0    -0.432695
500.0    -0.453557
510.0    -0.474643
520.0    -0.495950
530.0    -0.517474
540.0    -0.539211
550.0    -0.561157
560.0    -0.583308
570.0    -0.605661
580.0    -0.628213
590.0    -0.650960
600.0    -0.673900
610.0    -0.697028
620.0    -0.720343
630.0    -0.743840
640.0    -0.767518
650.0    -0.791374
660.0    -0.815405
670.0    -0.839608
680.0    -0.863981
690.0    -0.888521
700.0    -0.913227
710.0    -0.938096
720.0    -0.963125
730.0    -0.988313
740.0    -1.013658
750.0    -1.039156
760.0    -1.064807
770.0    -1.090608
780.0    -1.116558
790.0    -1.142654
800.0    -1.168895
810.0    -1.195280
820.0    -1.221805
830.0    -1.248470
840.0    -1.275273
850.0    -1.302212
860.0    -1.329286
870.0    -1.356494
880.0    -1.383833
890.0    -1.411302
900.0    -1.438900
910.0    -1.466626
920.0    -1.494477
930.0    -1.522454
940.0    -1.550554
950.0    -1.578775
960.0    -1.607118
970.0    -1.635580
980.0    -1.664161
990.0    -1.692859
1000.0    -1.721672
1010.0    -1.750601
1020.0    -1.779644
1030.0    -1.808799
1040.0    -1.838065
1050.0    -1.867443
1060.0    -1.896929
1070.0    -1.926524
1080.0    -1.956227
1090.0    -1.986036
1100.0    -2.015951
1110.0    -2.045970
1120.0    -2.076092
1130.0    -2.106318
1140.0    -2.136645
1150.0    -2.167073
1160.0    -2.197602
1170.0    -2.228229
1180.0    -2.258955
1190.0    -2.289779
1200.0    -2.320699
1210.0    -2.351715
1220.0    -2.382826
1230.0    -2.414032
1240.0    -2.445331
1250.0    -2.476723
1260.0    -2.508207
1270.0    -2.539783
1280.0    -2.571450
1290.0    -2.603206
1300.0    -2.635052
1310.0    -2.666986
1320.0    -2.699008
1330.0    -2.731118
1340.0    -2.763314
1350.0    -2.795596
1360.0    -2.827964
1370.0    -2.860416
1380.0    -2.892953
1390.0    -2.925573
1400.0    -2.958276
1410.0    -2.991061
1420.0    -3.023928
1430.0    -3.056876
1440.0    -3.089905
1450.0    -3.123014
1460.0    -3.156202
1470.0    -3.189470
1480.0    -3.222816
1490.0    -3.256239
1500.0    -3.289741
1510.0    -3.323319
1520.0    -3.356973
1530.0    -3.390704
1540.0    -3.424509
1550.0    -3.458390
1560.0    -3.492345
1570.0    -3.526374
1580.0    -3.560477
1590.0    -3.594652
1600.0    -3.628900
1610.0    -3.663221
1620.0    -3.697612
1630.0    -3.732076
1640.0    -3.766609
1650.0    -3.801214
1660.0    -3.835888
1670.0    -3.870632
1680.0    -3.905445
1690.0    -3.940326
1700.0    -3.975276
1710.0    -4.010294
1720.0    -4.045379
1730.0    -4.080531
1740.0    -4.115750
1750.0    -4.151036
1760.0    -4.186387
1770.0    -4.221804
1780.0    -4.257286
1790.0    -4.292833
1800.0    -4.328445
1810.0    -4.364120
1820.0    -4.399860
1830.0    -4.435663
1840.0    -4.471528
1850.0    -4.507457
1860.0    -4.543448
1870.0    -4.579502
1880.0    -4.615616
1890.0    -4.651793
1900.0    -4.688030
1910.0    -4.724329
1920.0    -4.760687
1930.0    -4.797106
1940.0    -4.833585
1950.0    -4.870123
1960.0    -4.906720
1970.0    -4.943377
1980.0    -4.980092
1990.0    -5.016865
2000.0    -5.053696
