# First_column    Converted_second_column
300.0    -0.130278
310.0    -0.150118
320.0    -0.170381
330.0    -0.191057
340.0    -0.212135
350.0    -0.233603
360.0    -0.255453
370.0    -0.277674
380.0    -0.300258
390.0    -0.323196
400.0    -0.346480
410.0    -0.370102
420.0    -0.394054
430.0    -0.418329
440.0    -0.442920
450.0    -0.467821
460.0    -0.493025
470.0    -0.518526
480.0    -0.544318
490.0    -0.570396
500.0    -0.596753
510.0    -0.623385
520.0    -0.650287
530.0    -0.677453
540.0    -0.704880
550.0    -0.732561
560.0    -0.760494
570.0    -0.788673
580.0    -0.817094
590.0    -0.845754
600.0    -0.874649
610.0    -0.903775
620.0    -0.933128
630.0    -0.962705
640.0    -0.992502
650.0    -1.022516
660.0    -1.052743
670.0    -1.083182
680.0    -1.113828
690.0    -1.144678
700.0    -1.175731
710.0    -1.206982
720.0    -1.238430
730.0    -1.270071
740.0    -1.301903
750.0    -1.333924
760.0    -1.366131
770.0    -1.398521
780.0    -1.431093
790.0    -1.463844
800.0    -1.496772
810.0    -1.529874
820.0    -1.563149
830.0    -1.596595
840.0    -1.630209
850.0    -1.663990
860.0    -1.697936
870.0    -1.732044
880.0    -1.766313
890.0    -1.800741
900.0    -1.835327
910.0    -1.870068
920.0    -1.904964
930.0    -1.940011
940.0    -1.975210
950.0    -2.010558
960.0    -2.046053
970.0    -2.081694
980.0    -2.117480
990.0    -2.153409
1000.0    -2.189480
1010.0    -2.225691
1020.0    -2.262042
1030.0    -2.298530
1040.0    -2.335154
1050.0    -2.371913
1060.0    -2.408806
1070.0    -2.445832
1080.0    -2.482988
1090.0    -2.520275
1100.0    -2.557691
1110.0    -2.595235
1120.0    -2.632905
1130.0    -2.670701
1140.0    -2.708621
1150.0    -2.746664
1160.0    -2.784830
1170.0    -2.823117
1180.0    -2.861524
1190.0    -2.900050
1200.0    -2.938695
1210.0    -2.977456
1220.0    -3.016334
1230.0    -3.055328
1240.0    -3.094435
1250.0    -3.133657
1260.0    -3.172990
1270.0    -3.212436
1280.0    -3.251992
1290.0    -3.291659
1300.0    -3.331434
1310.0    -3.371318
1320.0    -3.411309
1330.0    -3.451407
1340.0    -3.491610
1350.0    -3.531919
1360.0    -3.572332
1370.0    -3.612849
1380.0    -3.653468
1390.0    -3.694190
1400.0    -3.735013
1410.0    -3.775936
1420.0    -3.816960
1430.0    -3.858082
1440.0    -3.899303
1450.0    -3.940622
1460.0    -3.982038
1470.0    -4.023551
1480.0    -4.065160
1490.0    -4.106863
1500.0    -4.148662
1510.0    -4.190554
1520.0    -4.232540
1530.0    -4.274618
1540.0    -4.316788
1550.0    -4.359050
1560.0    -4.401403
1570.0    -4.443847
1580.0    -4.486380
1590.0    -4.529002
1600.0    -4.571713
1610.0    -4.614512
1620.0    -4.657399
1630.0    -4.700373
1640.0    -4.743433
1650.0    -4.786579
1660.0    -4.829811
1670.0    -4.873127
1680.0    -4.916528
1690.0    -4.960013
1700.0    -5.003582
1710.0    -5.047233
1720.0    -5.090967
1730.0    -5.134783
1740.0    -5.178681
1750.0    -5.222659
1760.0    -5.266718
1770.0    -5.310857
1780.0    -5.355076
1790.0    -5.399375
1800.0    -5.443752
1810.0    -5.488207
1820.0    -5.532740
1830.0    -5.577351
1840.0    -5.622039
1850.0    -5.666804
1860.0    -5.711645
1870.0    -5.756562
1880.0    -5.801554
1890.0    -5.846621
1900.0    -5.891763
1910.0    -5.936979
1920.0    -5.982269
1930.0    -6.027633
1940.0    -6.073070
1950.0    -6.118579
1960.0    -6.164161
1970.0    -6.209815
1980.0    -6.255540
1990.0    -6.301337
2000.0    -6.347205
