# First_column    Converted_second_column
300.0    0.145632
310.0    0.142897
320.0    0.140049
330.0    0.137088
340.0    0.134016
350.0    0.130834
360.0    0.127544
370.0    0.124146
380.0    0.120642
390.0    0.117034
400.0    0.113323
410.0    0.109510
420.0    0.105596
430.0    0.101584
440.0    0.097474
450.0    0.093267
460.0    0.088966
470.0    0.084571
480.0    0.080083
490.0    0.075504
500.0    0.070836
510.0    0.066079
520.0    0.061234
530.0    0.056303
540.0    0.051287
550.0    0.046187
560.0    0.041004
570.0    0.035740
580.0    0.030394
590.0    0.024969
600.0    0.019466
610.0    0.013885
620.0    0.008227
630.0    0.002494
640.0    -0.003314
650.0    -0.009196
660.0    -0.015150
670.0    -0.021176
680.0    -0.027274
690.0    -0.033442
700.0    -0.039679
710.0    -0.045984
720.0    -0.052358
730.0    -0.058798
740.0    -0.065304
750.0    -0.071876
760.0    -0.078513
770.0    -0.085213
780.0    -0.091977
790.0    -0.098804
800.0    -0.105692
810.0    -0.112641
820.0    -0.119651
830.0    -0.126721
840.0    -0.133850
850.0    -0.141038
860.0    -0.148284
870.0    -0.155587
880.0    -0.162947
890.0    -0.170363
900.0    -0.177835
910.0    -0.185363
920.0    -0.192944
930.0    -0.200580
940.0    -0.208270
950.0    -0.216012
960.0    -0.223807
970.0    -0.231655
980.0    -0.239553
990.0    -0.247503
1000.0    -0.255503
1010.0    -0.263554
1020.0    -0.271654
1030.0    -0.279804
1040.0    -0.288002
1050.0    -0.296249
1060.0    -0.304543
1070.0    -0.312885
1080.0    -0.321275
1090.0    -0.329711
1100.0    -0.338193
1110.0    -0.346721
1120.0    -0.355295
1130.0    -0.363914
1140.0    -0.372578
1150.0    -0.381286
1160.0    -0.390038
1170.0    -0.398834
1180.0    -0.407673
1190.0    -0.416556
1200.0    -0.425481
1210.0    -0.434448
1220.0    -0.443458
1230.0    -0.452509
1240.0    -0.461601
1250.0    -0.470735
1260.0    -0.479909
1270.0    -0.489124
1280.0    -0.498379
1290.0    -0.507673
1300.0    -0.517008
1310.0    -0.526381
1320.0    -0.535794
1330.0    -0.545245
1340.0    -0.554735
1350.0    -0.564262
1360.0    -0.573828
1370.0    -0.583431
1380.0    -0.593072
1390.0    -0.602750
1400.0    -0.612464
1410.0    -0.622216
1420.0    -0.632003
1430.0    -0.641827
1440.0    -0.651686
1450.0    -0.661581
1460.0    -0.671512
1470.0    -0.681477
1480.0    -0.691478
1490.0    -0.701513
1500.0    -0.711583
1510.0    -0.721687
1520.0    -0.731825
1530.0    -0.741997
1540.0    -0.752202
1550.0    -0.762441
1560.0    -0.772713
1570.0    -0.783018
1580.0    -0.793356
1590.0    -0.803726
1600.0    -0.814129
1610.0    -0.824564
1620.0    -0.835031
1630.0    -0.845529
1640.0    -0.856060
1650.0    -0.866622
1660.0    -0.877215
1670.0    -0.887839
1680.0    -0.898494
1690.0    -0.909179
1700.0    -0.919895
1710.0    -0.930642
1720.0    -0.941419
1730.0    -0.952225
1740.0    -0.963062
1750.0    -0.973928
1760.0    -0.984824
1770.0    -0.995749
1780.0    -1.006703
1790.0    -1.017687
1800.0    -1.028699
1810.0    -1.039740
1820.0    -1.050809
1830.0    -1.061907
1840.0    -1.073033
1850.0    -1.084187
1860.0    -1.095369
1870.0    -1.106579
1880.0    -1.117817
1890.0    -1.129082
1900.0    -1.140375
1910.0    -1.151695
1920.0    -1.163041
1930.0    -1.174415
1940.0    -1.185816
1950.0    -1.197243
1960.0    -1.208697
1970.0    -1.220178
1980.0    -1.231684
1990.0    -1.243217
2000.0    -1.254776
