# First_column    Converted_second_column
300.0    0.254780
310.0    0.252775
320.0    0.250684
330.0    0.248508
340.0    0.246245
350.0    0.243897
360.0    0.241464
370.0    0.238947
380.0    0.236345
390.0    0.233659
400.0    0.230890
410.0    0.228037
420.0    0.225103
430.0    0.222086
440.0    0.218988
450.0    0.215810
460.0    0.212551
470.0    0.209213
480.0    0.205796
490.0    0.202301
500.0    0.198728
510.0    0.195079
520.0    0.191353
530.0    0.187551
540.0    0.183674
550.0    0.179724
560.0    0.175699
570.0    0.171602
580.0    0.167432
590.0    0.163190
600.0    0.158878
610.0    0.154495
620.0    0.150043
630.0    0.145521
640.0    0.140931
650.0    0.136273
660.0    0.131548
670.0    0.126757
680.0    0.121899
690.0    0.116976
700.0    0.111989
710.0    0.106937
720.0    0.101821
730.0    0.096643
740.0    0.091403
750.0    0.086100
760.0    0.080736
770.0    0.075312
780.0    0.069827
790.0    0.064283
800.0    0.058680
810.0    0.053018
820.0    0.047298
830.0    0.041520
840.0    0.035686
850.0    0.029795
860.0    0.023848
870.0    0.017845
880.0    0.011787
890.0    0.005675
900.0    -0.000491
910.0    -0.006711
920.0    -0.012985
930.0    -0.019311
940.0    -0.025689
950.0    -0.032119
960.0    -0.038601
970.0    -0.045134
980.0    -0.051717
990.0    -0.058351
1000.0    -0.065034
1010.0    -0.071767
1020.0    -0.078549
1030.0    -0.085379
1040.0    -0.092258
1050.0    -0.099184
1060.0    -0.106158
1070.0    -0.113179
1080.0    -0.120247
1090.0    -0.127361
1100.0    -0.134521
1110.0    -0.141727
1120.0    -0.148979
1130.0    -0.156275
1140.0    -0.163616
1150.0    -0.171001
1160.0    -0.178430
1170.0    -0.185903
1180.0    -0.193419
1190.0    -0.200979
1200.0    -0.208581
1210.0    -0.216225
1220.0    -0.223912
1230.0    -0.231640
1240.0    -0.239410
1250.0    -0.247221
1260.0    -0.255073
1270.0    -0.262966
1280.0    -0.270899
1290.0    -0.278873
1300.0    -0.286886
1310.0    -0.294939
1320.0    -0.303031
1330.0    -0.311162
1340.0    -0.319332
1350.0    -0.327540
1360.0    -0.335787
1370.0    -0.344072
1380.0    -0.352394
1390.0    -0.360754
1400.0    -0.369152
1410.0    -0.377586
1420.0    -0.386057
1430.0    -0.394565
1440.0    -0.403109
1450.0    -0.411690
1460.0    -0.420306
1470.0    -0.428958
1480.0    -0.437645
1490.0    -0.446368
1500.0    -0.455126
1510.0    -0.463918
1520.0    -0.472745
1530.0    -0.481607
1540.0    -0.490502
1550.0    -0.499432
1560.0    -0.508396
1570.0    -0.517393
1580.0    -0.526423
1590.0    -0.535487
1600.0    -0.544584
1610.0    -0.553713
1620.0    -0.562876
1630.0    -0.572070
1640.0    -0.581297
1650.0    -0.590556
1660.0    -0.599847
1670.0    -0.609170
1680.0    -0.618524
1690.0    -0.627910
1700.0    -0.637327
1710.0    -0.646775
1720.0    -0.656254
1730.0    -0.665763
1740.0    -0.675303
1750.0    -0.684874
1760.0    -0.694474
1770.0    -0.704105
1780.0    -0.713766
1790.0    -0.723456
1800.0    -0.733176
1810.0    -0.742925
1820.0    -0.752704
1830.0    -0.762512
1840.0    -0.772349
1850.0    -0.782214
1860.0    -0.792109
1870.0    -0.802031
1880.0    -0.811983
1890.0    -0.821962
1900.0    -0.831970
1910.0    -0.842005
1920.0    -0.852069
1930.0    -0.862160
1940.0    -0.872279
1950.0    -0.882425
1960.0    -0.892598
1970.0    -0.902799
1980.0    -0.913027
1990.0    -0.923281
2000.0    -0.933563
