# First_column    Converted_second_column
300.0    0.079466
310.0    0.074856
320.0    0.070108
330.0    0.065225
340.0    0.060211
350.0    0.055066
360.0    0.049794
370.0    0.044396
380.0    0.038876
390.0    0.033234
400.0    0.027475
410.0    0.021598
420.0    0.015607
430.0    0.009504
440.0    0.003290
450.0    -0.003033
460.0    -0.009462
470.0    -0.015997
480.0    -0.022636
490.0    -0.029376
500.0    -0.036216
510.0    -0.043155
520.0    -0.050190
530.0    -0.057322
540.0    -0.064547
550.0    -0.071865
560.0    -0.079274
570.0    -0.086773
580.0    -0.094360
590.0    -0.102035
600.0    -0.109796
610.0    -0.117642
620.0    -0.125571
630.0    -0.133583
640.0    -0.141676
650.0    -0.149849
660.0    -0.158102
670.0    -0.166433
680.0    -0.174841
690.0    -0.183325
700.0    -0.191884
710.0    -0.200517
720.0    -0.209224
730.0    -0.218003
740.0    -0.226853
750.0    -0.235774
760.0    -0.244765
770.0    -0.253825
780.0    -0.262953
790.0    -0.272148
800.0    -0.281410
810.0    -0.290737
820.0    -0.300130
830.0    -0.309587
840.0    -0.319108
850.0    -0.328692
860.0    -0.338337
870.0    -0.348045
880.0    -0.357813
890.0    -0.367642
900.0    -0.377530
910.0    -0.387478
920.0    -0.397484
930.0    -0.407548
940.0    -0.417669
950.0    -0.427846
960.0    -0.438080
970.0    -0.448370
980.0    -0.458715
990.0    -0.469114
1000.0    -0.479567
1010.0    -0.490074
1020.0    -0.500633
1030.0    -0.511246
1040.0    -0.521910
1050.0    -0.532626
1060.0    -0.543393
1070.0    -0.554210
1080.0    -0.565078
1090.0    -0.575996
1100.0    -0.586963
1110.0    -0.597978
1120.0    -0.609043
1130.0    -0.620155
1140.0    -0.631315
1150.0    -0.642523
1160.0    -0.653777
1170.0    -0.665077
1180.0    -0.676424
1190.0    -0.687817
1200.0    -0.699255
1210.0    -0.710738
1220.0    -0.722265
1230.0    -0.733837
1240.0    -0.745453
1250.0    -0.757112
1260.0    -0.768815
1270.0    -0.780560
1280.0    -0.792349
1290.0    -0.804179
1300.0    -0.816052
1310.0    -0.827966
1320.0    -0.839922
1330.0    -0.851918
1340.0    -0.863956
1350.0    -0.876033
1360.0    -0.888152
1370.0    -0.900309
1380.0    -0.912507
1390.0    -0.924744
1400.0    -0.937020
1410.0    -0.949335
1420.0    -0.961688
1430.0    -0.974079
1440.0    -0.986509
1450.0    -0.998976
1460.0    -1.011481
1470.0    -1.024023
1480.0    -1.036602
1490.0    -1.049218
1500.0    -1.061870
1510.0    -1.074558
1520.0    -1.087283
1530.0    -1.100043
1540.0    -1.112839
1550.0    -1.125671
1560.0    -1.138537
1570.0    -1.151438
1580.0    -1.164374
1590.0    -1.177345
1600.0    -1.190350
1610.0    -1.203389
1620.0    -1.216462
1630.0    -1.229568
1640.0    -1.242708
1650.0    -1.255881
1660.0    -1.269087
1670.0    -1.282326
1680.0    -1.295598
1690.0    -1.308902
1700.0    -1.322238
1710.0    -1.335607
1720.0    -1.349007
1730.0    -1.362440
1740.0    -1.375903
1750.0    -1.389399
1760.0    -1.402925
1770.0    -1.416482
1780.0    -1.430071
1790.0    -1.443690
1800.0    -1.457339
1810.0    -1.471019
1820.0    -1.484729
1830.0    -1.498469
1840.0    -1.512239
1850.0    -1.526038
1860.0    -1.539868
1870.0    -1.553726
1880.0    -1.567614
1890.0    -1.581531
1900.0    -1.595477
1910.0    -1.609451
1920.0    -1.623455
1930.0    -1.637486
1940.0    -1.651546
1950.0    -1.665635
1960.0    -1.679751
1970.0    -1.693895
1980.0    -1.708067
1990.0    -1.722267
2000.0    -1.736494
