# First_column    Converted_second_column
300.0    -0.132414
310.0    -0.142712
320.0    -0.153188
330.0    -0.163838
340.0    -0.174656
350.0    -0.185637
360.0    -0.196777
370.0    -0.208071
380.0    -0.219516
390.0    -0.231107
400.0    -0.242842
410.0    -0.254716
420.0    -0.266726
430.0    -0.278870
440.0    -0.291143
450.0    -0.303544
460.0    -0.316069
470.0    -0.328715
480.0    -0.341481
490.0    -0.354364
500.0    -0.367361
510.0    -0.380470
520.0    -0.393689
530.0    -0.407016
540.0    -0.420449
550.0    -0.433986
560.0    -0.447625
570.0    -0.461365
580.0    -0.475203
590.0    -0.489138
600.0    -0.503168
610.0    -0.517292
620.0    -0.531508
630.0    -0.545815
640.0    -0.560211
650.0    -0.574695
660.0    -0.589266
670.0    -0.603922
680.0    -0.618662
690.0    -0.633485
700.0    -0.648389
710.0    -0.663374
720.0    -0.678438
730.0    -0.693581
740.0    -0.708801
750.0    -0.724096
760.0    -0.739467
770.0    -0.754912
780.0    -0.770431
790.0    -0.786021
800.0    -0.801683
810.0    -0.817415
820.0    -0.833217
830.0    -0.849088
840.0    -0.865027
850.0    -0.881033
860.0    -0.897105
870.0    -0.913243
880.0    -0.929445
890.0    -0.945712
900.0    -0.962042
910.0    -0.978435
920.0    -0.994890
930.0    -1.011406
940.0    -1.027983
950.0    -1.044620
960.0    -1.061316
970.0    -1.078071
980.0    -1.094884
990.0    -1.111755
1000.0    -1.128683
1010.0    -1.145667
1020.0    -1.162707
1030.0    -1.179803
1040.0    -1.196953
1050.0    -1.214158
1060.0    -1.231416
1070.0    -1.248728
1080.0    -1.266092
1090.0    -1.283509
1100.0    -1.300977
1110.0    -1.318497
1120.0    -1.336068
1130.0    -1.353689
1140.0    -1.371360
1150.0    -1.389081
1160.0    -1.406850
1170.0    -1.424669
1180.0    -1.442535
1190.0    -1.460450
1200.0    -1.478412
1210.0    -1.496421
1220.0    -1.514477
1230.0    -1.532579
1240.0    -1.550727
1250.0    -1.568921
1260.0    -1.587160
1270.0    -1.605443
1280.0    -1.623771
1290.0    -1.642144
1300.0    -1.660560
1310.0    -1.679019
1320.0    -1.697522
1330.0    -1.716067
1340.0    -1.734655
1350.0    -1.753285
1360.0    -1.771957
1370.0    -1.790670
1380.0    -1.809425
1390.0    -1.828221
1400.0    -1.847057
1410.0    -1.865934
1420.0    -1.884851
1430.0    -1.903807
1440.0    -1.922803
1450.0    -1.941838
1460.0    -1.960913
1470.0    -1.980026
1480.0    -1.999177
1490.0    -2.018367
1500.0    -2.037594
1510.0    -2.056860
1520.0    -2.076162
1530.0    -2.095502
1540.0    -2.114879
1550.0    -2.134292
1560.0    -2.153742
1570.0    -2.173228
1580.0    -2.192751
1590.0    -2.212308
1600.0    -2.231902
1610.0    -2.251531
1620.0    -2.271195
1630.0    -2.290894
1640.0    -2.310627
1650.0    -2.330395
1660.0    -2.350197
1670.0    -2.370033
1680.0    -2.389904
1690.0    -2.409807
1700.0    -2.429745
1710.0    -2.449715
1720.0    -2.469718
1730.0    -2.489755
1740.0    -2.509824
1750.0    -2.529925
1760.0    -2.550059
1770.0    -2.570225
1780.0    -2.590423
1790.0    -2.610653
1800.0    -2.630914
1810.0    -2.651207
1820.0    -2.671531
1830.0    -2.691886
1840.0    -2.712271
1850.0    -2.732688
1860.0    -2.753135
1870.0    -2.773613
1880.0    -2.794120
1890.0    -2.814658
1900.0    -2.835226
1910.0    -2.855823
1920.0    -2.876451
1930.0    -2.897107
1940.0    -2.917793
1950.0    -2.938508
1960.0    -2.959252
1970.0    -2.980025
1980.0    -3.000826
1990.0    -3.021656
2000.0    -3.042515
