# First_column    Converted_second_column
300.0    -0.470549
310.0    -0.509830
320.0    -0.549794
330.0    -0.590421
340.0    -0.631694
350.0    -0.673595
360.0    -0.716106
370.0    -0.759212
380.0    -0.802898
390.0    -0.847150
400.0    -0.891953
410.0    -0.937295
420.0    -0.983164
430.0    -1.029547
440.0    -1.076433
450.0    -1.123811
460.0    -1.171670
470.0    -1.220002
480.0    -1.268795
490.0    -1.318040
500.0    -1.367730
510.0    -1.417855
520.0    -1.468406
530.0    -1.519377
540.0    -1.570759
550.0    -1.622545
560.0    -1.674728
570.0    -1.727301
580.0    -1.780257
590.0    -1.833590
600.0    -1.887294
610.0    -1.941362
620.0    -1.995789
630.0    -2.050569
640.0    -2.105697
650.0    -2.161167
660.0    -2.216975
670.0    -2.273114
680.0    -2.329581
690.0    -2.386370
700.0    -2.443478
710.0    -2.500899
720.0    -2.558629
730.0    -2.616664
740.0    -2.675000
750.0    -2.733633
760.0    -2.792559
770.0    -2.851775
780.0    -2.911275
790.0    -2.971058
800.0    -3.031119
810.0    -3.091455
820.0    -3.152062
830.0    -3.212938
840.0    -3.274079
850.0    -3.335482
860.0    -3.397144
870.0    -3.459062
880.0    -3.521233
890.0    -3.583654
900.0    -3.646323
910.0    -3.709237
920.0    -3.772392
930.0    -3.835787
940.0    -3.899420
950.0    -3.963286
960.0    -4.027385
970.0    -4.091713
980.0    -4.156268
990.0    -4.221049
1000.0    -4.286052
1010.0    -4.351275
1020.0    -4.416717
1030.0    -4.482376
1040.0    -4.548248
1050.0    -4.614332
1060.0    -4.680627
1070.0    -4.747130
1080.0    -4.813838
1090.0    -4.880752
1100.0    -4.947867
1110.0    -5.015184
1120.0    -5.082699
1130.0    -5.150411
1140.0    -5.218318
1150.0    -5.286420
1160.0    -5.354713
1170.0    -5.423196
1180.0    -5.491868
1190.0    -5.560728
1200.0    -5.629772
1210.0    -5.699001
1220.0    -5.768413
1230.0    -5.838005
1240.0    -5.907777
1250.0    -5.977727
1260.0    -6.047854
1270.0    -6.118156
1280.0    -6.188632
1290.0    -6.259280
1300.0    -6.330100
1310.0    -6.401090
1320.0    -6.472248
1330.0    -6.543574
1340.0    -6.615066
1350.0    -6.686722
1360.0    -6.758543
1370.0    -6.830526
1380.0    -6.902670
1390.0    -6.974974
1400.0    -7.047438
1410.0    -7.120059
1420.0    -7.192837
1430.0    -7.265770
1440.0    -7.338859
1450.0    -7.412100
1460.0    -7.485494
1470.0    -7.559040
1480.0    -7.632736
1490.0    -7.706581
1500.0    -7.780575
1510.0    -7.854715
1520.0    -7.929003
1530.0    -8.003436
1540.0    -8.078013
1550.0    -8.152734
1560.0    -8.227598
1570.0    -8.302603
1580.0    -8.377749
1590.0    -8.453035
1600.0    -8.528460
1610.0    -8.604023
1620.0    -8.679724
1630.0    -8.755561
1640.0    -8.831534
1650.0    -8.907642
1660.0    -8.983884
1670.0    -9.060258
1680.0    -9.136766
1690.0    -9.213405
1700.0    -9.290175
1710.0    -9.367075
1720.0    -9.444104
1730.0    -9.521262
1740.0    -9.598548
1750.0    -9.675961
1760.0    -9.753500
1770.0    -9.831165
1780.0    -9.908955
1790.0    -9.986869
1800.0    -10.064907
1810.0    -10.143067
1820.0    -10.221350
1830.0    -10.299755
1840.0    -10.378280
1850.0    -10.456925
1860.0    -10.535691
1870.0    -10.614575
1880.0    -10.693577
1890.0    -10.772697
1900.0    -10.851934
1910.0    -10.931288
1920.0    -11.010757
1930.0    -11.090342
1940.0    -11.170041
1950.0    -11.249854
1960.0    -11.329781
1970.0    -11.409820
1980.0    -11.489972
1990.0    -11.570236
2000.0    -11.650611
