# First_column    Converted_second_column
300.0    -0.084421
310.0    -0.100700
320.0    -0.117347
330.0    -0.134350
340.0    -0.151700
350.0    -0.169389
360.0    -0.187407
370.0    -0.205747
380.0    -0.224401
390.0    -0.243361
400.0    -0.262620
410.0    -0.282172
420.0    -0.302010
430.0    -0.322127
440.0    -0.342519
450.0    -0.363178
460.0    -0.384100
470.0    -0.405279
480.0    -0.426710
490.0    -0.448388
500.0    -0.470308
510.0    -0.492467
520.0    -0.514859
530.0    -0.537480
540.0    -0.560326
550.0    -0.583394
560.0    -0.606678
570.0    -0.630177
580.0    -0.653886
590.0    -0.677801
600.0    -0.701919
610.0    -0.726238
620.0    -0.750753
630.0    -0.775462
640.0    -0.800363
650.0    -0.825451
660.0    -0.850724
670.0    -0.876180
680.0    -0.901816
690.0    -0.927629
700.0    -0.953617
710.0    -0.979777
720.0    -1.006107
730.0    -1.032605
740.0    -1.059269
750.0    -1.086096
760.0    -1.113084
770.0    -1.140232
780.0    -1.167536
790.0    -1.194996
800.0    -1.222609
810.0    -1.250373
820.0    -1.278288
830.0    -1.306349
840.0    -1.334557
850.0    -1.362909
860.0    -1.391404
870.0    -1.420040
880.0    -1.448816
890.0    -1.477729
900.0    -1.506779
910.0    -1.535964
920.0    -1.565282
930.0    -1.594732
940.0    -1.624313
950.0    -1.654023
960.0    -1.683862
970.0    -1.713826
980.0    -1.743916
990.0    -1.774131
1000.0    -1.804468
1010.0    -1.834926
1020.0    -1.865506
1030.0    -1.896204
1040.0    -1.927021
1050.0    -1.957954
1060.0    -1.989004
1070.0    -2.020168
1080.0    -2.051447
1090.0    -2.082838
1100.0    -2.114340
1110.0    -2.145954
1120.0    -2.177677
1130.0    -2.209509
1140.0    -2.241449
1150.0    -2.273495
1160.0    -2.305648
1170.0    -2.337906
1180.0    -2.370268
1190.0    -2.402733
1200.0    -2.435301
1210.0    -2.467970
1220.0    -2.500740
1230.0    -2.533611
1240.0    -2.566580
1250.0    -2.599647
1260.0    -2.632813
1270.0    -2.666075
1280.0    -2.699433
1290.0    -2.732886
1300.0    -2.766434
1310.0    -2.800076
1320.0    -2.833811
1330.0    -2.867638
1340.0    -2.901558
1350.0    -2.935568
1360.0    -2.969669
1370.0    -3.003859
1380.0    -3.038139
1390.0    -3.072507
1400.0    -3.106963
1410.0    -3.141506
1420.0    -3.176136
1430.0    -3.210851
1440.0    -3.245653
1450.0    -3.280539
1460.0    -3.315509
1470.0    -3.350563
1480.0    -3.385700
1490.0    -3.420919
1500.0    -3.456221
1510.0    -3.491603
1520.0    -3.527067
1530.0    -3.562611
1540.0    -3.598236
1550.0    -3.633939
1560.0    -3.669721
1570.0    -3.705582
1580.0    -3.741520
1590.0    -3.777536
1600.0    -3.813629
1610.0    -3.849798
1620.0    -3.886042
1630.0    -3.922363
1640.0    -3.958758
1650.0    -3.995228
1660.0    -4.031772
1670.0    -4.068390
1680.0    -4.105081
1690.0    -4.141844
1700.0    -4.178680
1710.0    -4.215588
1720.0    -4.252567
1730.0    -4.289618
1740.0    -4.326739
1750.0    -4.363930
1760.0    -4.401191
1770.0    -4.438522
1780.0    -4.475922
1790.0    -4.513390
1800.0    -4.550927
1810.0    -4.588532
1820.0    -4.626204
1830.0    -4.663944
1840.0    -4.701750
1850.0    -4.739623
1860.0    -4.777562
1870.0    -4.815567
1880.0    -4.853637
1890.0    -4.891772
1900.0    -4.929972
1910.0    -4.968236
1920.0    -5.006565
1930.0    -5.044957
1940.0    -5.083412
1950.0    -5.121931
1960.0    -5.160512
1970.0    -5.199155
1980.0    -5.237861
1990.0    -5.276629
2000.0    -5.315458
