# First_column    Converted_second_column
300.0    -0.759282
310.0    -0.813059
320.0    -0.867679
330.0    -0.923115
340.0    -0.979344
350.0    -1.036346
360.0    -1.094098
370.0    -1.152581
380.0    -1.211775
390.0    -1.271665
400.0    -1.332231
410.0    -1.393458
420.0    -1.455330
430.0    -1.517833
440.0    -1.580953
450.0    -1.644675
460.0    -1.708988
470.0    -1.773877
480.0    -1.839333
490.0    -1.905343
500.0    -1.971896
510.0    -2.038981
520.0    -2.106589
530.0    -2.174710
540.0    -2.243334
550.0    -2.312452
560.0    -2.382055
570.0    -2.452135
580.0    -2.522684
590.0    -2.593694
600.0    -2.665156
610.0    -2.737065
620.0    -2.809412
630.0    -2.882190
640.0    -2.955394
650.0    -3.029015
660.0    -3.103049
670.0    -3.177488
680.0    -3.252328
690.0    -3.327561
700.0    -3.403183
710.0    -3.479188
720.0    -3.555570
730.0    -3.632325
740.0    -3.709448
750.0    -3.786933
760.0    -3.864775
770.0    -3.942971
780.0    -4.021516
790.0    -4.100405
800.0    -4.179633
810.0    -4.259197
820.0    -4.339093
830.0    -4.419316
840.0    -4.499863
850.0    -4.580730
860.0    -4.661913
870.0    -4.743409
880.0    -4.825213
890.0    -4.907323
900.0    -4.989735
910.0    -5.072445
920.0    -5.155451
930.0    -5.238750
940.0    -5.322337
950.0    -5.406211
960.0    -5.490367
970.0    -5.574804
980.0    -5.659518
990.0    -5.744507
1000.0    -5.829767
1010.0    -5.915297
1020.0    -6.001093
1030.0    -6.087152
1040.0    -6.173473
1050.0    -6.260053
1060.0    -6.346889
1070.0    -6.433979
1080.0    -6.521321
1090.0    -6.608912
1100.0    -6.696750
1110.0    -6.784832
1120.0    -6.873158
1130.0    -6.961723
1140.0    -7.050527
1150.0    -7.139567
1160.0    -7.228841
1170.0    -7.318348
1180.0    -7.408084
1190.0    -7.498049
1200.0    -7.588240
1210.0    -7.678656
1220.0    -7.769294
1230.0    -7.860153
1240.0    -7.951231
1250.0    -8.042526
1260.0    -8.134037
1270.0    -8.225762
1280.0    -8.317699
1290.0    -8.409846
1300.0    -8.502202
1310.0    -8.594765
1320.0    -8.687534
1330.0    -8.780508
1340.0    -8.873683
1350.0    -8.967060
1360.0    -9.060637
1370.0    -9.154412
1380.0    -9.248383
1390.0    -9.342550
1400.0    -9.436910
1410.0    -9.531464
1420.0    -9.626208
1430.0    -9.721142
1440.0    -9.816265
1450.0    -9.911574
1460.0    -10.007070
1470.0    -10.102750
1480.0    -10.198614
1490.0    -10.294660
1500.0    -10.390887
1510.0    -10.487293
1520.0    -10.583878
1530.0    -10.680641
1540.0    -10.777579
1550.0    -10.874693
1560.0    -10.971981
1570.0    -11.069441
1580.0    -11.167073
1590.0    -11.264876
1600.0    -11.362849
1610.0    -11.460990
1620.0    -11.559298
1630.0    -11.657773
1640.0    -11.756413
1650.0    -11.855218
1660.0    -11.954186
1670.0    -12.053317
1680.0    -12.152609
1690.0    -12.252062
1700.0    -12.351674
1710.0    -12.451445
1720.0    -12.551373
1730.0    -12.651459
1740.0    -12.751700
1750.0    -12.852096
1760.0    -12.952647
1770.0    -13.053350
1780.0    -13.154206
1790.0    -13.255214
1800.0    -13.356372
1810.0    -13.457680
1820.0    -13.559137
1830.0    -13.660742
1840.0    -13.762495
1850.0    -13.864394
1860.0    -13.966439
1870.0    -14.068629
1880.0    -14.170963
1890.0    -14.273441
1900.0    -14.376062
1910.0    -14.478824
1920.0    -14.581728
1930.0    -14.684772
1940.0    -14.787956
1950.0    -14.891279
1960.0    -14.994740
1970.0    -15.098339
1980.0    -15.202075
1990.0    -15.305947
2000.0    -15.409955
