# First_column    Converted_second_column
300.0    -0.023217
310.0    -0.030306
320.0    -0.037549
330.0    -0.044944
340.0    -0.052487
350.0    -0.060174
360.0    -0.068002
370.0    -0.075968
380.0    -0.084069
390.0    -0.092300
400.0    -0.100661
410.0    -0.109148
420.0    -0.117758
430.0    -0.126489
440.0    -0.135338
450.0    -0.144303
460.0    -0.153382
470.0    -0.162573
480.0    -0.171873
490.0    -0.181280
500.0    -0.190793
510.0    -0.200410
520.0    -0.210128
530.0    -0.219946
540.0    -0.229862
550.0    -0.239875
560.0    -0.249983
570.0    -0.260184
580.0    -0.270477
590.0    -0.280861
600.0    -0.291334
610.0    -0.301894
620.0    -0.312540
630.0    -0.323272
640.0    -0.334087
650.0    -0.344985
660.0    -0.355964
670.0    -0.367023
680.0    -0.378162
690.0    -0.389378
700.0    -0.400671
710.0    -0.412040
720.0    -0.423484
730.0    -0.435001
740.0    -0.446592
750.0    -0.458254
760.0    -0.469988
770.0    -0.481791
780.0    -0.493664
790.0    -0.505605
800.0    -0.517614
810.0    -0.529690
820.0    -0.541831
830.0    -0.554038
840.0    -0.566309
850.0    -0.578644
860.0    -0.591042
870.0    -0.603502
880.0    -0.616024
890.0    -0.628607
900.0    -0.641250
910.0    -0.653952
920.0    -0.666714
930.0    -0.679534
940.0    -0.692411
950.0    -0.705346
960.0    -0.718338
970.0    -0.731385
980.0    -0.744488
990.0    -0.757645
1000.0    -0.770857
1010.0    -0.784123
1020.0    -0.797442
1030.0    -0.810814
1040.0    -0.824239
1050.0    -0.837715
1060.0    -0.851242
1070.0    -0.864820
1080.0    -0.878449
1090.0    -0.892127
1100.0    -0.905855
1110.0    -0.919632
1120.0    -0.933458
1130.0    -0.947332
1140.0    -0.961253
1150.0    -0.975222
1160.0    -0.989238
1170.0    -1.003301
1180.0    -1.017409
1190.0    -1.031564
1200.0    -1.045763
1210.0    -1.060008
1220.0    -1.074298
1230.0    -1.088632
1240.0    -1.103009
1250.0    -1.117431
1260.0    -1.131895
1270.0    -1.146403
1280.0    -1.160953
1290.0    -1.175546
1300.0    -1.190180
1310.0    -1.204856
1320.0    -1.219573
1330.0    -1.234332
1340.0    -1.249131
1350.0    -1.263970
1360.0    -1.278850
1370.0    -1.293769
1380.0    -1.308728
1390.0    -1.323726
1400.0    -1.338763
1410.0    -1.353839
1420.0    -1.368953
1430.0    -1.384105
1440.0    -1.399296
1450.0    -1.414524
1460.0    -1.429789
1470.0    -1.445091
1480.0    -1.460431
1490.0    -1.475806
1500.0    -1.491219
1510.0    -1.506667
1520.0    -1.522152
1530.0    -1.537672
1540.0    -1.553227
1550.0    -1.568818
1560.0    -1.584444
1570.0    -1.600104
1580.0    -1.615799
1590.0    -1.631529
1600.0    -1.647292
1610.0    -1.663090
1620.0    -1.678921
1630.0    -1.694785
1640.0    -1.710683
1650.0    -1.726614
1660.0    -1.742578
1670.0    -1.758575
1680.0    -1.774604
1690.0    -1.790666
1700.0    -1.806759
1710.0    -1.822885
1720.0    -1.839042
1730.0    -1.855231
1740.0    -1.871451
1750.0    -1.887702
1760.0    -1.903985
1770.0    -1.920298
1780.0    -1.936642
1790.0    -1.953017
1800.0    -1.969422
1810.0    -1.985857
1820.0    -2.002322
1830.0    -2.018817
1840.0    -2.035342
1850.0    -2.051896
1860.0    -2.068479
1870.0    -2.085092
1880.0    -2.101734
1890.0    -2.118404
1900.0    -2.135104
1910.0    -2.151832
1920.0    -2.168589
1930.0    -2.185373
1940.0    -2.202186
1950.0    -2.219027
1960.0    -2.235896
1970.0    -2.252793
1980.0    -2.269717
1990.0    -2.286669
2000.0    -2.303648
