# First_column    Converted_second_column
300.0    0.090243
310.0    0.066280
320.0    0.041667
330.0    0.016419
340.0    -0.009450
350.0    -0.035924
360.0    -0.062990
370.0    -0.090636
380.0    -0.118848
390.0    -0.147614
400.0    -0.176922
410.0    -0.206762
420.0    -0.237121
430.0    -0.267990
440.0    -0.299359
450.0    -0.331217
460.0    -0.363556
470.0    -0.396366
480.0    -0.429638
490.0    -0.463363
500.0    -0.497535
510.0    -0.532144
520.0    -0.567183
530.0    -0.602644
540.0    -0.638521
550.0    -0.674807
560.0    -0.711493
570.0    -0.748575
580.0    -0.786046
590.0    -0.823900
600.0    -0.862129
610.0    -0.900730
620.0    -0.939696
630.0    -0.979022
640.0    -1.018702
650.0    -1.058731
660.0    -1.099105
670.0    -1.139818
680.0    -1.180865
690.0    -1.222243
700.0    -1.263946
710.0    -1.305970
720.0    -1.348311
730.0    -1.390965
740.0    -1.433927
750.0    -1.477194
760.0    -1.520762
770.0    -1.564626
780.0    -1.608785
790.0    -1.653232
800.0    -1.697966
810.0    -1.742983
820.0    -1.788280
830.0    -1.833853
840.0    -1.879698
850.0    -1.925814
860.0    -1.972196
870.0    -2.018843
880.0    -2.065750
890.0    -2.112916
900.0    -2.160337
910.0    -2.208010
920.0    -2.255933
930.0    -2.304104
940.0    -2.352519
950.0    -2.401177
960.0    -2.450074
970.0    -2.499208
980.0    -2.548578
990.0    -2.598179
1000.0    -2.648012
1010.0    -2.698072
1020.0    -2.748358
1030.0    -2.798868
1040.0    -2.849600
1050.0    -2.900551
1060.0    -2.951719
1070.0    -3.003104
1080.0    -3.054701
1090.0    -3.106510
1100.0    -3.158529
1110.0    -3.210756
1120.0    -3.263189
1130.0    -3.315826
1140.0    -3.368665
1150.0    -3.421706
1160.0    -3.474945
1170.0    -3.528381
1180.0    -3.582014
1190.0    -3.635840
1200.0    -3.689859
1210.0    -3.744068
1220.0    -3.798467
1230.0    -3.853054
1240.0    -3.907827
1250.0    -3.962785
1260.0    -4.017927
1270.0    -4.073250
1280.0    -4.128754
1290.0    -4.184437
1300.0    -4.240298
1310.0    -4.296335
1320.0    -4.352547
1330.0    -4.408934
1340.0    -4.465492
1350.0    -4.522223
1360.0    -4.579123
1370.0    -4.636192
1380.0    -4.693428
1390.0    -4.750831
1400.0    -4.808399
1410.0    -4.866131
1420.0    -4.924026
1430.0    -4.982083
1440.0    -5.040301
1450.0    -5.098678
1460.0    -5.157213
1470.0    -5.215906
1480.0    -5.274755
1490.0    -5.333760
1500.0    -5.392919
1510.0    -5.452231
1520.0    -5.511695
1530.0    -5.571311
1540.0    -5.631076
1550.0    -5.690992
1560.0    -5.751055
1570.0    -5.811266
1580.0    -5.871624
1590.0    -5.932127
1600.0    -5.992774
1610.0    -6.053566
1620.0    -6.114500
1630.0    -6.175577
1640.0    -6.236795
1650.0    -6.298153
1660.0    -6.359650
1670.0    -6.421286
1680.0    -6.483060
1690.0    -6.544971
1700.0    -6.607018
1710.0    -6.669200
1720.0    -6.731518
1730.0    -6.793969
1740.0    -6.856553
1750.0    -6.919269
1760.0    -6.982117
1770.0    -7.045096
1780.0    -7.108205
1790.0    -7.171443
1800.0    -7.234810
1810.0    -7.298305
1820.0    -7.361928
1830.0    -7.425676
1840.0    -7.489551
1850.0    -7.553551
1860.0    -7.617675
1870.0    -7.681924
1880.0    -7.746295
1890.0    -7.810789
1900.0    -7.875405
1910.0    -7.940143
1920.0    -8.005000
1930.0    -8.069978
1940.0    -8.135076
1950.0    -8.200292
1960.0    -8.265626
1970.0    -8.331078
1980.0    -8.396647
1990.0    -8.462332
2000.0    -8.528134
