# First_column    Converted_second_column
300.0    0.007674
310.0    -0.001589
320.0    -0.011095
330.0    -0.020839
340.0    -0.030815
350.0    -0.041017
360.0    -0.051439
370.0    -0.062077
380.0    -0.072925
390.0    -0.083979
400.0    -0.095234
410.0    -0.106686
420.0    -0.118331
430.0    -0.130164
440.0    -0.142182
450.0    -0.154381
460.0    -0.166757
470.0    -0.179307
480.0    -0.192028
490.0    -0.204916
500.0    -0.217968
510.0    -0.231181
520.0    -0.244553
530.0    -0.258080
540.0    -0.271760
550.0    -0.285590
560.0    -0.299567
570.0    -0.313690
580.0    -0.327956
590.0    -0.342362
600.0    -0.356906
610.0    -0.371586
620.0    -0.386401
630.0    -0.401347
640.0    -0.416423
650.0    -0.431627
660.0    -0.446957
670.0    -0.462412
680.0    -0.477989
690.0    -0.493687
700.0    -0.509504
710.0    -0.525439
720.0    -0.541490
730.0    -0.557655
740.0    -0.573933
750.0    -0.590323
760.0    -0.606822
770.0    -0.623430
780.0    -0.640146
790.0    -0.656967
800.0    -0.673893
810.0    -0.690922
820.0    -0.708054
830.0    -0.725286
840.0    -0.742619
850.0    -0.760049
860.0    -0.777578
870.0    -0.795202
880.0    -0.812922
890.0    -0.830737
900.0    -0.848644
910.0    -0.866644
920.0    -0.884735
930.0    -0.902916
940.0    -0.921187
950.0    -0.939545
960.0    -0.957992
970.0    -0.976525
980.0    -0.995144
990.0    -1.013847
1000.0    -1.032635
1010.0    -1.051506
1020.0    -1.070459
1030.0    -1.089494
1040.0    -1.108609
1050.0    -1.127805
1060.0    -1.147080
1070.0    -1.166434
1080.0    -1.185865
1090.0    -1.205374
1100.0    -1.224959
1110.0    -1.244620
1120.0    -1.264356
1130.0    -1.284167
1140.0    -1.304051
1150.0    -1.324009
1160.0    -1.344039
1170.0    -1.364141
1180.0    -1.384314
1190.0    -1.404558
1200.0    -1.424872
1210.0    -1.445256
1220.0    -1.465708
1230.0    -1.486230
1240.0    -1.506819
1250.0    -1.527475
1260.0    -1.548198
1270.0    -1.568988
1280.0    -1.589843
1290.0    -1.610764
1300.0    -1.631749
1310.0    -1.652799
1320.0    -1.673913
1330.0    -1.695089
1340.0    -1.716329
1350.0    -1.737631
1360.0    -1.758995
1370.0    -1.780421
1380.0    -1.801907
1390.0    -1.823454
1400.0    -1.845062
1410.0    -1.866729
1420.0    -1.888455
1430.0    -1.910240
1440.0    -1.932084
1450.0    -1.953986
1460.0    -1.975946
1470.0    -1.997963
1480.0    -2.020037
1490.0    -2.042167
1500.0    -2.064354
1510.0    -2.086596
1520.0    -2.108894
1530.0    -2.131247
1540.0    -2.153655
1550.0    -2.176117
1560.0    -2.198633
1570.0    -2.221202
1580.0    -2.243826
1590.0    -2.266502
1600.0    -2.289230
1610.0    -2.312012
1620.0    -2.334845
1630.0    -2.357730
1640.0    -2.380666
1650.0    -2.403653
1660.0    -2.426691
1670.0    -2.449780
1680.0    -2.472918
1690.0    -2.496107
1700.0    -2.519345
1710.0    -2.542633
1720.0    -2.565969
1730.0    -2.589355
1740.0    -2.612788
1750.0    -2.636270
1760.0    -2.659800
1770.0    -2.683377
1780.0    -2.707002
1790.0    -2.730674
1800.0    -2.754392
1810.0    -2.778157
1820.0    -2.801969
1830.0    -2.825827
1840.0    -2.849730
1850.0    -2.873679
1860.0    -2.897673
1870.0    -2.921713
1880.0    -2.945797
1890.0    -2.969926
1900.0    -2.994099
1910.0    -3.018316
1920.0    -3.042578
1930.0    -3.066882
1940.0    -3.091231
1950.0    -3.115622
1960.0    -3.140057
1970.0    -3.164534
1980.0    -3.189054
1990.0    -3.213617
2000.0    -3.238221
