# First_column    Converted_second_column
300.0    -0.115375
310.0    -0.147748
320.0    -0.180881
330.0    -0.214756
340.0    -0.249352
350.0    -0.284653
360.0    -0.320640
370.0    -0.357296
380.0    -0.394607
390.0    -0.432556
400.0    -0.471129
410.0    -0.510312
420.0    -0.550091
430.0    -0.590454
440.0    -0.631389
450.0    -0.672883
460.0    -0.714925
470.0    -0.757505
480.0    -0.800611
490.0    -0.844233
500.0    -0.888362
510.0    -0.932989
520.0    -0.978103
530.0    -1.023696
540.0    -1.069761
550.0    -1.116287
560.0    -1.163269
570.0    -1.210697
580.0    -1.258565
590.0    -1.306866
600.0    -1.355591
610.0    -1.404735
620.0    -1.454292
630.0    -1.504253
640.0    -1.554615
650.0    -1.605370
660.0    -1.656513
670.0    -1.708038
680.0    -1.759939
690.0    -1.812212
700.0    -1.864851
710.0    -1.917851
720.0    -1.971207
730.0    -2.024915
740.0    -2.078969
750.0    -2.133365
760.0    -2.188099
770.0    -2.243167
780.0    -2.298564
790.0    -2.354286
800.0    -2.410329
810.0    -2.466689
820.0    -2.523363
830.0    -2.580346
840.0    -2.637635
850.0    -2.695227
860.0    -2.753118
870.0    -2.811305
880.0    -2.869783
890.0    -2.928551
900.0    -2.987605
910.0    -3.046942
920.0    -3.106558
930.0    -3.166451
940.0    -3.226618
950.0    -3.287056
960.0    -3.347762
970.0    -3.408733
980.0    -3.469968
990.0    -3.531462
1000.0    -3.593214
1010.0    -3.655221
1020.0    -3.717480
1030.0    -3.779990
1040.0    -3.842747
1050.0    -3.905749
1060.0    -3.968995
1070.0    -4.032482
1080.0    -4.096207
1090.0    -4.160168
1100.0    -4.224364
1110.0    -4.288792
1120.0    -4.353450
1130.0    -4.418336
1140.0    -4.483448
1150.0    -4.548784
1160.0    -4.614343
1170.0    -4.680122
1180.0    -4.746119
1190.0    -4.812333
1200.0    -4.878762
1210.0    -4.945404
1220.0    -5.012257
1230.0    -5.079320
1240.0    -5.146591
1250.0    -5.214068
1260.0    -5.281750
1270.0    -5.349634
1280.0    -5.417720
1290.0    -5.486007
1300.0    -5.554491
1310.0    -5.623172
1320.0    -5.692049
1330.0    -5.761120
1340.0    -5.830383
1350.0    -5.899837
1360.0    -5.969481
1370.0    -6.039313
1380.0    -6.109331
1390.0    -6.179536
1400.0    -6.249925
1410.0    -6.320496
1420.0    -6.391249
1430.0    -6.462183
1440.0    -6.533296
1450.0    -6.604586
1460.0    -6.676054
1470.0    -6.747696
1480.0    -6.819513
1490.0    -6.891503
1500.0    -6.963666
1510.0    -7.035998
1520.0    -7.108501
1530.0    -7.181172
1540.0    -7.254011
1550.0    -7.327016
1560.0    -7.400187
1570.0    -7.473522
1580.0    -7.547020
1590.0    -7.620680
1600.0    -7.694502
1610.0    -7.768483
1620.0    -7.842624
1630.0    -7.916924
1640.0    -7.991380
1650.0    -8.065993
1660.0    -8.140761
1670.0    -8.215684
1680.0    -8.290761
1690.0    -8.365990
1700.0    -8.441370
1710.0    -8.516902
1720.0    -8.592583
1730.0    -8.668414
1740.0    -8.744393
1750.0    -8.820519
1760.0    -8.896792
1770.0    -8.973211
1780.0    -9.049775
1790.0    -9.126482
1800.0    -9.203333
1810.0    -9.280327
1820.0    -9.357462
1830.0    -9.434738
1840.0    -9.512155
1850.0    -9.589711
1860.0    -9.667405
1870.0    -9.745238
1880.0    -9.823208
1890.0    -9.901314
1900.0    -9.979556
1910.0    -10.057933
1920.0    -10.136445
1930.0    -10.215090
1940.0    -10.293868
1950.0    -10.372778
1960.0    -10.451820
1970.0    -10.530993
1980.0    -10.610296
1990.0    -10.689729
2000.0    -10.769291
