 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
20:32 |    46 |     1.000e-04 |     3.8558 |          7.3879 |     6.6708 |          0.9510 |            1928
21:24 |    47 |     1.000e-04 |     4.9820 |          8.0983 |     6.2022 |          0.8333 |            1928
22:17 |    48 |     1.000e-04 |     2.9193 |          3.2278 |     3.1808 |          0.8341 |            1928
23:10 |    49 |     1.000e-04 |     3.7377 |          3.5895 |     3.6543 |          0.8064 |            2004
24:03 |    50 |     1.000e-04 |     5.2065 |         15.3158 |     8.2218 |          1.8710 |            2004
24:56 |    51 |     1.000e-04 |     3.8612 |          2.9807 |     2.9124 |          0.8031 |            2004
25:49 |    52 |     1.000e-04 |     2.3589 |          3.0576 |     3.0223 |          0.7891 |            2004
26:42 |    53 |     1.000e-04 |     2.3354 |          9.3586 |     7.2008 |          0.8407 |            2004
27:35 |    54 |     1.000e-04 |     4.0915 |          3.6097 |     3.3413 |          0.8709 |            2004
28:28 |    55 |     1.000e-04 |     2.9277 |          3.3147 |     2.9390 |          0.8737 |            2004
29:20 |    56 |     1.000e-04 |     2.7870 |          6.4475 |     6.5113 |          0.8805 |            2004
30:13 |    57 |     1.000e-04 |     3.7925 |          3.3686 |     3.2171 |          0.7924 |            2004
31:06 |    58 |     1.000e-04 |     2.5925 |          3.1935 |     2.9860 |          0.8076 |            2004
31:59 |    59 |     1.000e-04 |     4.3380 |         22.1474 |    13.3005 |          1.6944 |            2004
32:52 |    60 |     1.000e-04 |     4.4082 |          4.1553 |     4.0237 |          0.8517 |            2004
33:45 |    61 |     1.000e-04 |     2.8493 |          4.2816 |     4.8403 |          0.8183 |            2004
34:37 |    62 |     1.000e-04 |     3.2287 |          3.8741 |     3.8260 |          0.8443 |            2004
35:30 |    63 |     1.000e-04 |     2.5911 |          4.6414 |     4.9591 |          0.8590 |            2004
36:23 |    64 |     1.000e-04 |     2.6544 |          6.5568 |     5.0972 |          0.8708 |            2004
37:16 |    65 |     1.000e-04 |     4.1508 |          4.4832 |     4.7819 |          0.7951 |            2004
38:08 |    66 |     1.000e-04 |     4.3914 |          5.2315 |     4.7179 |          0.9909 |            2004
39:01 |    67 |     1.000e-04 |     2.6096 |          3.0872 |     2.8588 |          0.7781 |            2004
39:54 |    68 |     1.000e-04 |     2.0890 |          3.3143 |     2.9257 |          0.7818 |            2004
40:47 |    69 |     1.000e-04 |     3.7750 |          5.5676 |     4.7669 |          0.8114 |            2004
41:40 |    70 |     1.000e-04 |     3.2158 |          5.6583 |     5.2985 |          0.8160 |            2004
42:32 |    71 |     1.000e-04 |     4.8735 |          4.3219 |     4.5826 |          0.7925 |            2004
43:25 |    72 |     1.000e-04 |     2.2872 |          3.5108 |     3.5294 |          0.8191 |            2004
44:18 |    73 |     1.000e-04 |     2.5537 |          3.3179 |     3.3012 |          0.7948 |            2004
45:11 |    74 |     1.000e-04 |     3.2684 |          3.1640 |     3.1457 |          0.7717 |            2004
