Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_energy_grad
52.50356721878052,0.0001,4.598324588887832,2.627739461331903,3.429860827656821,0.7644668302960401
104.69734835624695,0.0001,3.417146634943345,3.1071504525857323,3.9791644533360726,0.7642798110927014
156.8398380279541,0.0001,3.6542153771344354,2.5239189915189506,3.0545218017377103,0.7772532595825072
209.00746083259583,0.0001,3.18164760724236,3.2522865315737586,3.5786871660781427,0.8439071935088317
261.22121930122375,0.0001,3.5920925601510443,2.9979162061990805,3.6928242431741136,0.7847220881315033
313.44351410865784,0.0001,2.903136667812572,3.0357079562425353,3.7174148716618367,0.7483125160614965
365.62444734573364,0.0001,3.034349239798153,2.687852853021424,3.163229331797462,0.7751724220509466
417.84005308151245,0.0001,4.01199704394621,5.660630420404636,6.927868732752354,0.8763685476329811
470.0630271434784,0.0001,4.208445353115306,3.9174900287552634,4.424183964483921,0.8594817974408506
522.2352018356323,0.0001,2.4851082281785852,2.7050927796633046,3.178095789689888,0.7475239371158956
574.4527652263641,0.0001,2.680385510220247,2.6324930975830942,3.019110152337619,0.788030774170206
626.6616492271423,0.0001,2.708381082983578,2.9143744945181713,3.394029170507853,0.8008662053485499
678.8818066120148,0.0001,4.760487849067239,5.405564780318236,6.060368047520279,0.9746598298474742
731.078852891922,0.0001,33.073602942971625,43.33440482672391,21.794270263772386,2.0090535408296466
783.2798609733582,0.0001,11.467745439753813,3.9719091352248888,3.397952045614997,1.0685606102686833
835.8215696811676,0.0001,3.154116521835327,3.2347786114923904,2.9484200664094664,0.9442905346275089
887.9364244937897,0.0001,2.7507371358310473,3.177369854033919,3.4761201396013983,0.8743272386983101
940.0611507892609,0.0001,2.3944518993602077,2.773058269214613,2.9484098221648125,0.8136231689649057
992.1489515304565,0.0001,2.211824731209699,2.695154907640401,2.868495217170574,0.7809928421664021
1044.2094373703003,0.0001,2.1335781821082622,2.7183898849881656,2.9056475495251672,0.7814793269681412
1096.315999507904,0.0001,2.9760499668121336,2.90698193962413,2.7629486765572935,0.8263868487506458
