# First_column    Converted_second_column
300.0    0.481813
310.0    0.465883
320.0    0.449410
330.0    0.432402
340.0    0.414867
350.0    0.396814
360.0    0.378251
370.0    0.359186
380.0    0.339627
390.0    0.319581
400.0    0.299057
410.0    0.278062
420.0    0.256603
430.0    0.234688
440.0    0.212324
450.0    0.189518
460.0    0.166276
470.0    0.142606
480.0    0.118513
490.0    0.094005
500.0    0.069087
510.0    0.043766
520.0    0.018047
530.0    -0.008063
540.0    -0.034560
550.0    -0.061436
560.0    -0.088688
570.0    -0.116309
580.0    -0.144296
590.0    -0.172641
600.0    -0.201341
610.0    -0.230392
620.0    -0.259787
630.0    -0.289522
640.0    -0.319594
650.0    -0.349998
660.0    -0.380729
670.0    -0.411783
680.0    -0.443156
690.0    -0.474844
700.0    -0.506844
710.0    -0.539151
720.0    -0.571762
730.0    -0.604673
740.0    -0.637880
750.0    -0.671380
760.0    -0.705170
770.0    -0.739246
780.0    -0.773605
790.0    -0.808244
800.0    -0.843160
810.0    -0.878349
820.0    -0.913808
830.0    -0.949535
840.0    -0.985527
850.0    -1.021780
860.0    -1.058293
870.0    -1.095062
880.0    -1.132084
890.0    -1.169358
900.0    -1.206880
910.0    -1.244648
920.0    -1.282660
930.0    -1.320913
940.0    -1.359404
950.0    -1.398132
960.0    -1.437094
970.0    -1.476288
980.0    -1.515712
990.0    -1.555363
1000.0    -1.595239
1010.0    -1.635338
1020.0    -1.675659
1030.0    -1.716199
1040.0    -1.756956
1050.0    -1.797929
1060.0    -1.839114
1070.0    -1.880512
1080.0    -1.922119
1090.0    -1.963933
1100.0    -2.005954
1110.0    -2.048179
1120.0    -2.090606
1130.0    -2.133234
1140.0    -2.176062
1150.0    -2.219087
1160.0    -2.262307
1170.0    -2.305722
1180.0    -2.349330
1190.0    -2.393129
1200.0    -2.437117
1210.0    -2.481294
1220.0    -2.525657
1230.0    -2.570206
1240.0    -2.614938
1250.0    -2.659853
1260.0    -2.704948
1270.0    -2.750223
1280.0    -2.795677
1290.0    -2.841307
1300.0    -2.887113
1310.0    -2.933094
1320.0    -2.979247
1330.0    -3.025572
1340.0    -3.072068
1350.0    -3.118733
1360.0    -3.165566
1370.0    -3.212566
1380.0    -3.259732
1390.0    -3.307062
1400.0    -3.354556
1410.0    -3.402212
1420.0    -3.450030
1430.0    -3.498008
1440.0    -3.546144
1450.0    -3.594439
1460.0    -3.642891
1470.0    -3.691499
1480.0    -3.740261
1490.0    -3.789178
1500.0    -3.838247
1510.0    -3.887468
1520.0    -3.936840
1530.0    -3.986363
1540.0    -4.036034
1550.0    -4.085853
1560.0    -4.135819
1570.0    -4.185932
1580.0    -4.236190
1590.0    -4.286592
1600.0    -4.337138
1610.0    -4.387827
1620.0    -4.438657
1630.0    -4.489629
1640.0    -4.540741
1650.0    -4.591991
1660.0    -4.643381
1670.0    -4.694908
1680.0    -4.746572
1690.0    -4.798372
1700.0    -4.850307
1710.0    -4.902377
1720.0    -4.954581
1730.0    -5.006918
1740.0    -5.059386
1750.0    -5.111987
1760.0    -5.164718
1770.0    -5.217579
1780.0    -5.270570
1790.0    -5.323689
1800.0    -5.376936
1810.0    -5.430310
1820.0    -5.483811
1830.0    -5.537438
1840.0    -5.591190
1850.0    -5.645066
1860.0    -5.699067
1870.0    -5.753190
1880.0    -5.807436
1890.0    -5.861804
1900.0    -5.916293
1910.0    -5.970903
1920.0    -6.025633
1930.0    -6.080483
1940.0    -6.135451
1950.0    -6.190538
1960.0    -6.245742
1970.0    -6.301063
1980.0    -6.356501
1990.0    -6.412055
2000.0    -6.467723
