# First_column    Converted_second_column
300.0    -0.040772
310.0    -0.059569
320.0    -0.078824
330.0    -0.098528
340.0    -0.118668
350.0    -0.139234
360.0    -0.160214
370.0    -0.181600
380.0    -0.203381
390.0    -0.225549
400.0    -0.248095
410.0    -0.271009
420.0    -0.294286
430.0    -0.317915
440.0    -0.341891
450.0    -0.366205
460.0    -0.390852
470.0    -0.415825
480.0    -0.441116
490.0    -0.466720
500.0    -0.492632
510.0    -0.518845
520.0    -0.545354
530.0    -0.572153
540.0    -0.599238
550.0    -0.626604
560.0    -0.654245
570.0    -0.682157
580.0    -0.710336
590.0    -0.738777
600.0    -0.767477
610.0    -0.796430
620.0    -0.825633
630.0    -0.855082
640.0    -0.884774
650.0    -0.914705
660.0    -0.944871
670.0    -0.975269
680.0    -1.005895
690.0    -1.036747
700.0    -1.067821
710.0    -1.099114
720.0    -1.130623
730.0    -1.162346
740.0    -1.194279
750.0    -1.226419
760.0    -1.258765
770.0    -1.291313
780.0    -1.324062
790.0    -1.357007
800.0    -1.390147
810.0    -1.423481
820.0    -1.457004
830.0    -1.490715
840.0    -1.524612
850.0    -1.558693
860.0    -1.592956
870.0    -1.627398
880.0    -1.662017
890.0    -1.696812
900.0    -1.731781
910.0    -1.766921
920.0    -1.802231
930.0    -1.837710
940.0    -1.873354
950.0    -1.909163
960.0    -1.945135
970.0    -1.981269
980.0    -2.017561
990.0    -2.054012
1000.0    -2.090619
1010.0    -2.127381
1020.0    -2.164297
1030.0    -2.201364
1040.0    -2.238582
1050.0    -2.275949
1060.0    -2.313463
1070.0    -2.351124
1080.0    -2.388930
1090.0    -2.426879
1100.0    -2.464971
1110.0    -2.503203
1120.0    -2.541576
1130.0    -2.580086
1140.0    -2.618735
1150.0    -2.657519
1160.0    -2.696438
1170.0    -2.735492
1180.0    -2.774678
1190.0    -2.813995
1200.0    -2.853443
1210.0    -2.893021
1220.0    -2.932727
1230.0    -2.972560
1240.0    -3.012519
1250.0    -3.052604
1260.0    -3.092813
1270.0    -3.133146
1280.0    -3.173601
1290.0    -3.214177
1300.0    -3.254874
1310.0    -3.295690
1320.0    -3.336625
1330.0    -3.377678
1340.0    -3.418848
1350.0    -3.460134
1360.0    -3.501535
1370.0    -3.543051
1380.0    -3.584680
1390.0    -3.626421
1400.0    -3.668275
1410.0    -3.710240
1420.0    -3.752315
1430.0    -3.794500
1440.0    -3.836793
1450.0    -3.879195
1460.0    -3.921704
1470.0    -3.964319
1480.0    -4.007041
1490.0    -4.049868
1500.0    -4.092799
1510.0    -4.135834
1520.0    -4.178972
1530.0    -4.222212
1540.0    -4.265554
1550.0    -4.308998
1560.0    -4.352541
1570.0    -4.396185
1580.0    -4.439928
1590.0    -4.483769
1600.0    -4.527709
1610.0    -4.571745
1620.0    -4.615879
1630.0    -4.660109
1640.0    -4.704434
1650.0    -4.748854
1660.0    -4.793369
1670.0    -4.837977
1680.0    -4.882679
1690.0    -4.927473
1700.0    -4.972360
1710.0    -5.017338
1720.0    -5.062408
1730.0    -5.107568
1740.0    -5.152818
1750.0    -5.198158
1760.0    -5.243587
1770.0    -5.289104
1780.0    -5.334710
1790.0    -5.380403
1800.0    -5.426183
1810.0    -5.472049
1820.0    -5.518002
1830.0    -5.564041
1840.0    -5.610164
1850.0    -5.656373
1860.0    -5.702665
1870.0    -5.749042
1880.0    -5.795502
1890.0    -5.842044
1900.0    -5.888670
1910.0    -5.935377
1920.0    -5.982166
1930.0    -6.029036
1940.0    -6.075987
1950.0    -6.123018
1960.0    -6.170130
1970.0    -6.217321
1980.0    -6.264591
1990.0    -6.311940
2000.0    -6.359367
