# First_column    Converted_second_column
300.0    -0.076532
310.0    -0.084239
320.0    -0.092096
330.0    -0.100098
340.0    -0.108241
350.0    -0.116521
360.0    -0.124935
370.0    -0.133479
380.0    -0.142150
390.0    -0.150945
400.0    -0.159861
410.0    -0.168895
420.0    -0.178043
430.0    -0.187305
440.0    -0.196676
450.0    -0.206155
460.0    -0.215740
470.0    -0.225428
480.0    -0.235217
490.0    -0.245105
500.0    -0.255090
510.0    -0.265170
520.0    -0.275344
530.0    -0.285609
540.0    -0.295965
550.0    -0.306409
560.0    -0.316940
570.0    -0.327556
580.0    -0.338256
590.0    -0.349039
600.0    -0.359902
610.0    -0.370846
620.0    -0.381868
630.0    -0.392967
640.0    -0.404142
650.0    -0.415393
660.0    -0.426717
670.0    -0.438113
680.0    -0.449582
690.0    -0.461121
700.0    -0.472729
710.0    -0.484407
720.0    -0.496151
730.0    -0.507963
740.0    -0.519841
750.0    -0.531783
760.0    -0.543789
770.0    -0.555859
780.0    -0.567992
790.0    -0.580186
800.0    -0.592441
810.0    -0.604756
820.0    -0.617130
830.0    -0.629563
840.0    -0.642055
850.0    -0.654603
860.0    -0.667208
870.0    -0.679870
880.0    -0.692586
890.0    -0.705358
900.0    -0.718183
910.0    -0.731063
920.0    -0.743995
930.0    -0.756979
940.0    -0.770016
950.0    -0.783103
960.0    -0.796242
970.0    -0.809430
980.0    -0.822669
990.0    -0.835956
1000.0    -0.849293
1010.0    -0.862677
1020.0    -0.876110
1030.0    -0.889590
1040.0    -0.903116
1050.0    -0.916689
1060.0    -0.930308
1070.0    -0.943973
1080.0    -0.957682
1090.0    -0.971436
1100.0    -0.985235
1110.0    -0.999078
1120.0    -1.012964
1130.0    -1.026893
1140.0    -1.040865
1150.0    -1.054879
1160.0    -1.068935
1170.0    -1.083033
1180.0    -1.097172
1190.0    -1.111352
1200.0    -1.125573
1210.0    -1.139834
1220.0    -1.154135
1230.0    -1.168475
1240.0    -1.182855
1250.0    -1.197274
1260.0    -1.211732
1270.0    -1.226227
1280.0    -1.240761
1290.0    -1.255333
1300.0    -1.269942
1310.0    -1.284588
1320.0    -1.299271
1330.0    -1.313991
1340.0    -1.328747
1350.0    -1.343539
1360.0    -1.358368
1370.0    -1.373231
1380.0    -1.388130
1390.0    -1.403064
1400.0    -1.418033
1410.0    -1.433036
1420.0    -1.448073
1430.0    -1.463145
1440.0    -1.478250
1450.0    -1.493389
1460.0    -1.508562
1470.0    -1.523767
1480.0    -1.539006
1490.0    -1.554277
1500.0    -1.569580
1510.0    -1.584916
1520.0    -1.600284
1530.0    -1.615683
1540.0    -1.631115
1550.0    -1.646577
1560.0    -1.662071
1570.0    -1.677596
1580.0    -1.693152
1590.0    -1.708738
1600.0    -1.724355
1610.0    -1.740002
1620.0    -1.755679
1630.0    -1.771385
1640.0    -1.787122
1650.0    -1.802888
1660.0    -1.818683
1670.0    -1.834508
1680.0    -1.850361
1690.0    -1.866244
1700.0    -1.882155
1710.0    -1.898094
1720.0    -1.914062
1730.0    -1.930058
1740.0    -1.946081
1750.0    -1.962133
1760.0    -1.978212
1770.0    -1.994319
1780.0    -2.010453
1790.0    -2.026615
1800.0    -2.042803
1810.0    -2.059018
1820.0    -2.075260
1830.0    -2.091529
1840.0    -2.107824
1850.0    -2.124145
1860.0    -2.140492
1870.0    -2.156866
1880.0    -2.173265
1890.0    -2.189690
1900.0    -2.206141
1910.0    -2.222617
1920.0    -2.239119
1930.0    -2.255646
1940.0    -2.272198
1950.0    -2.288774
1960.0    -2.305376
1970.0    -2.322002
1980.0    -2.338653
1990.0    -2.355329
2000.0    -2.372028
