# First_column    Converted_second_column
300.0    -0.736580
310.0    -0.783610
320.0    -0.831321
330.0    -0.879691
340.0    -0.928701
350.0    -0.978334
360.0    -1.028572
370.0    -1.079399
380.0    -1.130800
390.0    -1.182760
400.0    -1.235264
410.0    -1.288301
420.0    -1.341856
430.0    -1.395919
440.0    -1.450477
450.0    -1.505520
460.0    -1.561037
470.0    -1.617018
480.0    -1.673454
490.0    -1.730334
500.0    -1.787650
510.0    -1.845394
520.0    -1.903558
530.0    -1.962132
540.0    -2.021111
550.0    -2.080486
560.0    -2.140250
570.0    -2.200396
580.0    -2.260919
590.0    -2.321811
600.0    -2.383066
610.0    -2.444679
620.0    -2.506643
630.0    -2.568952
640.0    -2.631603
650.0    -2.694588
660.0    -2.757904
670.0    -2.821545
680.0    -2.885506
690.0    -2.949783
700.0    -3.014371
710.0    -3.079266
720.0    -3.144464
730.0    -3.209959
740.0    -3.275749
750.0    -3.341830
760.0    -3.408197
770.0    -3.474846
780.0    -3.541775
790.0    -3.608979
800.0    -3.676455
810.0    -3.744200
820.0    -3.812211
830.0    -3.880484
840.0    -3.949015
850.0    -4.017803
860.0    -4.086844
870.0    -4.156135
880.0    -4.225673
890.0    -4.295455
900.0    -4.365480
910.0    -4.435743
920.0    -4.506243
930.0    -4.576976
940.0    -4.647941
950.0    -4.719135
960.0    -4.790555
970.0    -4.862200
980.0    -4.934067
990.0    -5.006153
1000.0    -5.078456
1010.0    -5.150975
1020.0    -5.223707
1030.0    -5.296650
1040.0    -5.369802
1050.0    -5.443161
1060.0    -5.516725
1070.0    -5.590492
1080.0    -5.664461
1090.0    -5.738628
1100.0    -5.812994
1110.0    -5.887555
1120.0    -5.962310
1130.0    -6.037257
1140.0    -6.112395
1150.0    -6.187722
1160.0    -6.263236
1170.0    -6.338936
1180.0    -6.414820
1190.0    -6.490887
1200.0    -6.567134
1210.0    -6.643561
1220.0    -6.720166
1230.0    -6.796948
1240.0    -6.873905
1250.0    -6.951035
1260.0    -7.028338
1270.0    -7.105812
1280.0    -7.183455
1290.0    -7.261267
1300.0    -7.339246
1310.0    -7.417391
1320.0    -7.495700
1330.0    -7.574172
1340.0    -7.652806
1350.0    -7.731601
1360.0    -7.810556
1370.0    -7.889669
1380.0    -7.968940
1390.0    -8.048366
1400.0    -8.127948
1410.0    -8.207683
1420.0    -8.287572
1430.0    -8.367612
1440.0    -8.447803
1450.0    -8.528143
1460.0    -8.608633
1470.0    -8.689269
1480.0    -8.770053
1490.0    -8.850982
1500.0    -8.932055
1510.0    -9.013273
1520.0    -9.094633
1530.0    -9.176135
1540.0    -9.257778
1550.0    -9.339560
1560.0    -9.421482
1570.0    -9.503542
1580.0    -9.585740
1590.0    -9.668073
1600.0    -9.750543
1610.0    -9.833147
1620.0    -9.915885
1630.0    -9.998756
1640.0    -10.081759
1650.0    -10.164893
1660.0    -10.248159
1670.0    -10.331554
1680.0    -10.415078
1690.0    -10.498731
1700.0    -10.582511
1710.0    -10.666418
1720.0    -10.750451
1730.0    -10.834609
1740.0    -10.918892
1750.0    -11.003299
1760.0    -11.087830
1770.0    -11.172482
1780.0    -11.257257
1790.0    -11.342152
1800.0    -11.427168
1810.0    -11.512304
1820.0    -11.597559
1830.0    -11.682932
1840.0    -11.768423
1850.0    -11.854032
1860.0    -11.939757
1870.0    -12.025597
1880.0    -12.111554
1890.0    -12.197624
1900.0    -12.283809
1910.0    -12.370108
1920.0    -12.456519
1930.0    -12.543043
1940.0    -12.629678
1950.0    -12.716424
1960.0    -12.803281
1970.0    -12.890248
1980.0    -12.977325
1990.0    -13.064510
2000.0    -13.151804
