# First_column    Converted_second_column
300.0    0.046894
310.0    0.041931
320.0    0.036831
330.0    0.031596
340.0    0.026230
350.0    0.020735
360.0    0.015113
370.0    0.009368
380.0    0.003502
390.0    -0.002484
400.0    -0.008586
410.0    -0.014802
420.0    -0.021131
430.0    -0.027570
440.0    -0.034117
450.0    -0.040770
460.0    -0.047528
470.0    -0.054388
480.0    -0.061348
490.0    -0.068408
500.0    -0.075565
510.0    -0.082817
520.0    -0.090164
530.0    -0.097603
540.0    -0.105133
550.0    -0.112753
560.0    -0.120461
570.0    -0.128256
580.0    -0.136136
590.0    -0.144100
600.0    -0.152148
610.0    -0.160277
620.0    -0.168487
630.0    -0.176776
640.0    -0.185143
650.0    -0.193588
660.0    -0.202109
670.0    -0.210705
680.0    -0.219375
690.0    -0.228118
700.0    -0.236933
710.0    -0.245819
720.0    -0.254776
730.0    -0.263801
740.0    -0.272896
750.0    -0.282058
760.0    -0.291287
770.0    -0.300582
780.0    -0.309942
790.0    -0.319367
800.0    -0.328855
810.0    -0.338406
820.0    -0.348020
830.0    -0.357695
840.0    -0.367431
850.0    -0.377227
860.0    -0.387082
870.0    -0.396996
880.0    -0.406969
890.0    -0.416999
900.0    -0.427086
910.0    -0.437229
920.0    -0.447429
930.0    -0.457683
940.0    -0.467992
950.0    -0.478355
960.0    -0.488772
970.0    -0.499241
980.0    -0.509764
990.0    -0.520338
1000.0    -0.530963
1010.0    -0.541640
1020.0    -0.552367
1030.0    -0.563144
1040.0    -0.573971
1050.0    -0.584847
1060.0    -0.595772
1070.0    -0.606745
1080.0    -0.617765
1090.0    -0.628833
1100.0    -0.639948
1110.0    -0.651110
1120.0    -0.662317
1130.0    -0.673571
1140.0    -0.684869
1150.0    -0.696213
1160.0    -0.707601
1170.0    -0.719034
1180.0    -0.730510
1190.0    -0.742030
1200.0    -0.753593
1210.0    -0.765199
1220.0    -0.776847
1230.0    -0.788538
1240.0    -0.800270
1250.0    -0.812044
1260.0    -0.823859
1270.0    -0.835714
1280.0    -0.847610
1290.0    -0.859547
1300.0    -0.871523
1310.0    -0.883539
1320.0    -0.895594
1330.0    -0.907688
1340.0    -0.919821
1350.0    -0.931992
1360.0    -0.944201
1370.0    -0.956449
1380.0    -0.968734
1390.0    -0.981056
1400.0    -0.993416
1410.0    -1.005812
1420.0    -1.018245
1430.0    -1.030714
1440.0    -1.043219
1450.0    -1.055760
1460.0    -1.068337
1470.0    -1.080949
1480.0    -1.093597
1490.0    -1.106279
1500.0    -1.118995
1510.0    -1.131747
1520.0    -1.144532
1530.0    -1.157351
1540.0    -1.170205
1550.0    -1.183091
1560.0    -1.196011
1570.0    -1.208965
1580.0    -1.221951
1590.0    -1.234970
1600.0    -1.248021
1610.0    -1.261105
1620.0    -1.274221
1630.0    -1.287368
1640.0    -1.300548
1650.0    -1.313759
1660.0    -1.327002
1670.0    -1.340275
1680.0    -1.353580
1690.0    -1.366915
1700.0    -1.380281
1710.0    -1.393678
1720.0    -1.407105
1730.0    -1.420561
1740.0    -1.434048
1750.0    -1.447565
1760.0    -1.461111
1770.0    -1.474687
1780.0    -1.488292
1790.0    -1.501926
1800.0    -1.515588
1810.0    -1.529280
1820.0    -1.543001
1830.0    -1.556749
1840.0    -1.570527
1850.0    -1.584332
1860.0    -1.598165
1870.0    -1.612026
1880.0    -1.625915
1890.0    -1.639832
1900.0    -1.653776
1910.0    -1.667747
1920.0    -1.681745
1930.0    -1.695771
1940.0    -1.709823
1950.0    -1.723902
1960.0    -1.738008
1970.0    -1.752140
1980.0    -1.766298
1990.0    -1.780483
2000.0    -1.794694
