 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
40:59 |     1 |     1.000e-04 |     5.1776 |         11.2210 |     8.3230 |          1.1448 |            1613
41:52 |     2 |     1.000e-04 |     4.5998 |          2.5789 |     3.3950 |          0.7408 |            1758
42:46 |     3 |     1.000e-04 |     2.8066 |          2.7338 |     3.4474 |          0.7637 |            1758
43:39 |     4 |     1.000e-04 |     2.8618 |          4.9113 |     5.5811 |          0.9377 |            1868
44:32 |     5 |     1.000e-04 |     3.7558 |          3.4108 |     3.8592 |          0.8761 |            1868
45:24 |     6 |     1.000e-04 |     3.0590 |          4.5774 |     5.1826 |          0.8091 |            1868
46:18 |     7 |     1.000e-04 |     3.4950 |          4.2633 |     4.0857 |          0.8940 |            1868
47:11 |     8 |     1.000e-04 |     3.6279 |          3.1680 |     3.8661 |          0.8030 |            1868
48:04 |     9 |     1.000e-04 |     4.2170 |          3.0529 |     3.2292 |          0.8037 |            1868
48:58 |    10 |     1.000e-04 |     2.7447 |          2.9414 |     3.1698 |          0.7708 |            1868
49:51 |    11 |     1.000e-04 |     2.8038 |          5.8505 |     5.8991 |          0.8060 |            1868
50:45 |    12 |     1.000e-04 |     4.1496 |          3.4988 |     4.0479 |          0.8157 |            1868
51:39 |    13 |     1.000e-04 |     3.3946 |          2.8026 |     2.9912 |          0.7665 |            1921
52:32 |    14 |     1.000e-04 |     2.8036 |          5.6683 |     5.6579 |          0.9130 |            1921
53:26 |    15 |     1.000e-04 |     4.3915 |         10.2668 |     9.6891 |          1.1251 |            1921
54:19 |    16 |     1.000e-04 |     3.5675 |          3.2248 |     3.2317 |          0.7859 |            1921
55:11 |    17 |     1.000e-04 |     2.6292 |          2.7440 |     2.8514 |          0.7721 |            1921
56:04 |    18 |     1.000e-04 |     3.0069 |          5.1629 |     5.1347 |          0.8764 |            1921
56:56 |    19 |     1.000e-04 |     3.2075 |          4.3155 |     4.1748 |          0.9846 |            1921
57:48 |    20 |     1.000e-04 |     3.7718 |         24.2530 |    11.8101 |          1.2864 |            1921
58:40 |    21 |     1.000e-04 |     3.7983 |          2.9433 |     3.2434 |          0.7770 |            1921
59:33 |    22 |     1.000e-04 |     2.5097 |          4.3039 |     5.0659 |          0.8117 |            1921
00:25 |    23 |     1.000e-04 |     2.2985 |          2.8224 |     2.8966 |          0.7821 |            1921
01:19 |    24 |     1.000e-04 |     2.6996 |          3.3397 |     3.3073 |          0.8059 |            1921
02:12 |    25 |     1.000e-04 |     5.3155 |          3.3708 |     3.0318 |          0.8668 |            1932
03:05 |    26 |     1.000e-04 |     2.5993 |          4.1241 |     4.0282 |          0.8287 |            1932
03:58 |    27 |     1.000e-04 |     2.6959 |          3.5691 |     3.6888 |          0.8016 |            1932
04:51 |    28 |     1.000e-04 |     2.2068 |          3.2003 |     3.2662 |          0.7387 |            1932
05:45 |    29 |     1.000e-04 |     2.8134 |          3.7494 |     4.0980 |          0.7788 |            1932
06:38 |    30 |     1.000e-04 |     2.5143 |          3.7357 |     3.5864 |          0.8079 |            1932
07:31 |    31 |     1.000e-04 |     3.8036 |          5.3429 |     4.6070 |          0.9387 |            1932
08:24 |    32 |     1.000e-04 |     3.2915 |          4.3463 |     4.1556 |          0.9169 |            1932
09:18 |    33 |     1.000e-04 |     3.2520 |          6.7475 |     5.7563 |          1.1044 |            1932
10:11 |    34 |     1.000e-04 |     7.8783 |          4.3140 |     3.6919 |          0.9850 |            1932
11:04 |    35 |     1.000e-04 |     2.2914 |          2.9187 |     2.6009 |          0.7424 |            1932
11:57 |    36 |     1.000e-04 |     1.8522 |          2.8869 |     2.6491 |          0.7236 |            1932
12:50 |    37 |     1.000e-04 |     1.8661 |          2.9965 |     2.7804 |          0.7386 |            1932
13:43 |    38 |     1.000e-04 |     3.0665 |          4.3269 |     3.8526 |          0.9217 |            1932
14:35 |    39 |     1.000e-04 |     2.2592 |          3.1209 |     2.9729 |          0.7736 |            1932
15:28 |    40 |     1.000e-04 |     2.3951 |          6.0095 |     5.4292 |          0.8102 |            1932
16:21 |    41 |     1.000e-04 |     3.8906 |          4.0033 |     3.1619 |          0.9549 |            1932
17:14 |    42 |     1.000e-04 |     2.5780 |          3.1828 |     2.9491 |          0.7223 |            1932
18:08 |    43 |     1.000e-04 |     2.3578 |          3.6706 |     3.4724 |          0.8286 |            1932
19:01 |    44 |     1.000e-04 |     2.5537 |          3.7034 |     3.9194 |          0.7896 |            2073
19:54 |    45 |     1.000e-04 |     2.2330 |          3.2545 |     3.2378 |          0.7467 |            2073
20:47 |    46 |     1.000e-04 |     6.0482 |          7.7949 |     5.7953 |          1.1257 |            2073
21:40 |    47 |     1.000e-04 |     2.5924 |          2.9917 |     2.7125 |          0.7269 |            2073
22:33 |    48 |     1.000e-04 |     1.8500 |          3.5062 |     3.2276 |          0.7173 |            2073
23:27 |    49 |     1.000e-04 |     2.5853 |          3.3909 |     3.3570 |          0.7572 |            2073
24:20 |    50 |     1.000e-04 |     2.8925 |          3.9401 |     3.7451 |          0.8157 |            2073
25:13 |    51 |     1.000e-04 |     2.0837 |          3.4837 |     3.3168 |          0.7588 |            2073
26:06 |    52 |     1.000e-04 |     3.0170 |          4.9679 |     5.2070 |          0.9235 |            2073
26:59 |    53 |     1.000e-04 |     2.8019 |          3.1407 |     2.7722 |          0.7614 |            2073
27:52 |    54 |     1.000e-04 |     3.2033 |          5.9588 |     6.1469 |          0.8514 |            2073
28:45 |    55 |     1.000e-04 |     3.7735 |          4.7236 |     3.9915 |          0.9920 |            2073
29:39 |    56 |     1.000e-04 |     2.3345 |          3.9581 |     3.9809 |          0.7864 |            2073
30:31 |    57 |     1.000e-04 |     2.7201 |          3.8909 |     3.6511 |          0.8366 |            2073
31:24 |    58 |     1.000e-04 |     3.3956 |          3.4946 |     3.2741 |          0.7643 |            2073
32:17 |    59 |     1.000e-04 |     2.9495 |          5.7740 |     6.3761 |          0.8790 |            2073
33:11 |    60 |     1.000e-04 |     2.5022 |          3.0977 |     2.8301 |          0.7411 |            2073
34:04 |    61 |     1.000e-04 |     2.2980 |          3.3362 |     3.1480 |          0.7641 |            2073
34:57 |    62 |     1.000e-04 |     2.4808 |          3.8107 |     3.2366 |          0.8262 |            2073
35:51 |    63 |     1.000e-04 |    35.7387 |         16.9505 |    11.4762 |          1.6514 |            2073
36:44 |    64 |     1.000e-04 |     4.7638 |          3.8267 |     3.0034 |          0.9798 |            2073
37:37 |    65 |     1.000e-04 |     2.2828 |          3.7607 |     3.3189 |          0.8404 |            2073
38:30 |    66 |     1.000e-04 |     1.9460 |          3.0768 |     2.6001 |          0.7725 |            2073
39:24 |    67 |     1.000e-04 |     1.6795 |          3.0643 |     2.7237 |          0.7350 |            2073
40:17 |    68 |     1.000e-04 |     1.6403 |          3.2056 |     2.9278 |          0.7158 |            2073
41:10 |    69 |     1.000e-04 |     1.6103 |          3.1060 |     2.6419 |          0.7067 |            2073
42:04 |    70 |     1.000e-04 |     1.6955 |          3.3308 |     3.2112 |          0.6967 |            2411
42:57 |    71 |     1.000e-04 |     1.8804 |          3.2224 |     2.9601 |          0.7198 |            2411
43:50 |    72 |     1.000e-04 |     1.6782 |          4.2661 |     3.9057 |          0.6976 |            2411
44:43 |    73 |     1.000e-04 |     2.5579 |          3.2626 |     3.0383 |          0.6924 |            2411
45:37 |    74 |     1.000e-04 |     1.9126 |          3.4464 |     3.4422 |          0.7282 |            2411
