# First_column    Converted_second_column
300.0    -0.242225
310.0    -0.280048
320.0    -0.318653
330.0    -0.358017
340.0    -0.398122
350.0    -0.438949
360.0    -0.480479
370.0    -0.522697
380.0    -0.565585
390.0    -0.609128
400.0    -0.653312
410.0    -0.698121
420.0    -0.743542
430.0    -0.789563
440.0    -0.836170
450.0    -0.883351
460.0    -0.931096
470.0    -0.979391
480.0    -1.028228
490.0    -1.077594
500.0    -1.127482
510.0    -1.177880
520.0    -1.228779
530.0    -1.280171
540.0    -1.332046
550.0    -1.384397
560.0    -1.437215
570.0    -1.490493
580.0    -1.544222
590.0    -1.598396
600.0    -1.653007
610.0    -1.708048
620.0    -1.763514
630.0    -1.819396
640.0    -1.875690
650.0    -1.932388
660.0    -1.989485
670.0    -2.046975
680.0    -2.104853
690.0    -2.163112
700.0    -2.221749
710.0    -2.280756
720.0    -2.340131
730.0    -2.399867
740.0    -2.459959
750.0    -2.520404
760.0    -2.581197
770.0    -2.642332
780.0    -2.703807
790.0    -2.765616
800.0    -2.827756
810.0    -2.890223
820.0    -2.953012
830.0    -3.016120
840.0    -3.079543
850.0    -3.143278
860.0    -3.207320
870.0    -3.271667
880.0    -3.336315
890.0    -3.401261
900.0    -3.466501
910.0    -3.532032
920.0    -3.597852
930.0    -3.663956
940.0    -3.730343
950.0    -3.797008
960.0    -3.863950
970.0    -3.931165
980.0    -3.998651
990.0    -4.066405
1000.0    -4.134424
1010.0    -4.202706
1020.0    -4.271249
1030.0    -4.340048
1040.0    -4.409103
1050.0    -4.478411
1060.0    -4.547969
1070.0    -4.617776
1080.0    -4.687828
1090.0    -4.758124
1100.0    -4.828661
1110.0    -4.899437
1120.0    -4.970451
1130.0    -5.041699
1140.0    -5.113181
1150.0    -5.184893
1160.0    -5.256835
1170.0    -5.329003
1180.0    -5.401397
1190.0    -5.474014
1200.0    -5.546852
1210.0    -5.619910
1220.0    -5.693186
1230.0    -5.766678
1240.0    -5.840384
1250.0    -5.914303
1260.0    -5.988433
1270.0    -6.062772
1280.0    -6.137318
1290.0    -6.212071
1300.0    -6.287028
1310.0    -6.362188
1320.0    -6.437549
1330.0    -6.513111
1340.0    -6.588870
1350.0    -6.664827
1360.0    -6.740979
1370.0    -6.817325
1380.0    -6.893864
1390.0    -6.970594
1400.0    -7.047514
1410.0    -7.124622
1420.0    -7.201918
1430.0    -7.279400
1440.0    -7.357066
1450.0    -7.434916
1460.0    -7.512948
1470.0    -7.591161
1480.0    -7.669553
1490.0    -7.748124
1500.0    -7.826872
1510.0    -7.905797
1520.0    -7.984896
1530.0    -8.064169
1540.0    -8.143615
1550.0    -8.223232
1560.0    -8.303020
1570.0    -8.382977
1580.0    -8.463103
1590.0    -8.543396
1600.0    -8.623855
1610.0    -8.704479
1620.0    -8.785268
1630.0    -8.866219
1640.0    -8.947333
1650.0    -9.028608
1660.0    -9.110043
1670.0    -9.191638
1680.0    -9.273391
1690.0    -9.355301
1700.0    -9.437368
1710.0    -9.519590
1720.0    -9.601967
1730.0    -9.684498
1740.0    -9.767181
1750.0    -9.850017
1760.0    -9.933004
1770.0    -10.016140
1780.0    -10.099427
1790.0    -10.182862
1800.0    -10.266445
1810.0    -10.350174
1820.0    -10.434050
1830.0    -10.518072
1840.0    -10.602238
1850.0    -10.686547
1860.0    -10.771000
1870.0    -10.855595
1880.0    -10.940331
1890.0    -11.025208
1900.0    -11.110225
1910.0    -11.195382
1920.0    -11.280677
1930.0    -11.366110
1940.0    -11.451680
1950.0    -11.537386
1960.0    -11.623228
1970.0    -11.709205
1980.0    -11.795317
1990.0    -11.881562
2000.0    -11.967940
