# First_column    Converted_second_column
300.0    -0.049798
310.0    -0.056439
320.0    -0.063222
330.0    -0.070142
340.0    -0.077195
350.0    -0.084379
360.0    -0.091689
370.0    -0.099123
380.0    -0.106677
390.0    -0.114348
400.0    -0.122134
410.0    -0.130032
420.0    -0.138039
430.0    -0.146153
440.0    -0.154372
450.0    -0.162693
460.0    -0.171114
470.0    -0.179633
480.0    -0.188249
490.0    -0.196959
500.0    -0.205761
510.0    -0.214653
520.0    -0.223635
530.0    -0.232704
540.0    -0.241859
550.0    -0.251098
560.0    -0.260419
570.0    -0.269822
580.0    -0.279305
590.0    -0.288866
600.0    -0.298504
610.0    -0.308219
620.0    -0.318008
630.0    -0.327871
640.0    -0.337807
650.0    -0.347814
660.0    -0.357891
670.0    -0.368038
680.0    -0.378252
690.0    -0.388535
700.0    -0.398883
710.0    -0.409297
720.0    -0.419775
730.0    -0.430317
740.0    -0.440922
750.0    -0.451589
760.0    -0.462317
770.0    -0.473105
780.0    -0.483953
790.0    -0.494860
800.0    -0.505825
810.0    -0.516847
820.0    -0.527926
830.0    -0.539061
840.0    -0.550252
850.0    -0.561497
860.0    -0.572796
870.0    -0.584148
880.0    -0.595554
890.0    -0.607011
900.0    -0.618521
910.0    -0.630081
920.0    -0.641692
930.0    -0.653353
940.0    -0.665064
950.0    -0.676823
960.0    -0.688631
970.0    -0.700487
980.0    -0.712390
990.0    -0.724341
1000.0    -0.736338
1010.0    -0.748381
1020.0    -0.760469
1030.0    -0.772603
1040.0    -0.784781
1050.0    -0.797004
1060.0    -0.809271
1070.0    -0.821581
1080.0    -0.833934
1090.0    -0.846330
1100.0    -0.858768
1110.0    -0.871248
1120.0    -0.883769
1130.0    -0.896332
1140.0    -0.908936
1150.0    -0.921580
1160.0    -0.934264
1170.0    -0.946988
1180.0    -0.959751
1190.0    -0.972553
1200.0    -0.985395
1210.0    -0.998274
1220.0    -1.011192
1230.0    -1.024147
1240.0    -1.037140
1250.0    -1.050171
1260.0    -1.063238
1270.0    -1.076342
1280.0    -1.089482
1290.0    -1.102658
1300.0    -1.115870
1310.0    -1.129118
1320.0    -1.142400
1330.0    -1.155718
1340.0    -1.169071
1350.0    -1.182458
1360.0    -1.195879
1370.0    -1.209334
1380.0    -1.222822
1390.0    -1.236345
1400.0    -1.249900
1410.0    -1.263489
1420.0    -1.277110
1430.0    -1.290763
1440.0    -1.304449
1450.0    -1.318167
1460.0    -1.331917
1470.0    -1.345699
1480.0    -1.359512
1490.0    -1.373356
1500.0    -1.387231
1510.0    -1.401137
1520.0    -1.415074
1530.0    -1.429041
1540.0    -1.443038
1550.0    -1.457065
1560.0    -1.471122
1570.0    -1.485209
1580.0    -1.499325
1590.0    -1.513470
1600.0    -1.527645
1610.0    -1.541848
1620.0    -1.556080
1630.0    -1.570341
1640.0    -1.584629
1650.0    -1.598946
1660.0    -1.613291
1670.0    -1.627664
1680.0    -1.642065
1690.0    -1.656493
1700.0    -1.670948
1710.0    -1.685431
1720.0    -1.699941
1730.0    -1.714477
1740.0    -1.729040
1750.0    -1.743630
1760.0    -1.758246
1770.0    -1.772889
1780.0    -1.787557
1790.0    -1.802252
1800.0    -1.816972
1810.0    -1.831719
1820.0    -1.846490
1830.0    -1.861287
1840.0    -1.876109
1850.0    -1.890957
1860.0    -1.905829
1870.0    -1.920727
1880.0    -1.935649
1890.0    -1.950595
1900.0    -1.965566
1910.0    -1.980562
1920.0    -1.995581
1930.0    -2.010625
1940.0    -2.025693
1950.0    -2.040784
1960.0    -2.055899
1970.0    -2.071038
1980.0    -2.086200
1990.0    -2.101386
2000.0    -2.116595
